station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1980,38.2,8.8,1980-03-08
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1981,0.1,0.1,1981-03-27
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1982,1.5,1.5,1982-03-19
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1983,3.4000000000000004,3.2,1983-04-15
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1984,0.0,0.0,1984-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1985,2.3000000000000003,1.2,1985-03-17
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1986,7.1,4.2,1986-03-20
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1987,5.5,4.9,1987-03-16
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1988,4.1000000000000005,2.2,1988-04-05
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1989,6.700000000000001,2.7,1989-03-18
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1990,8.2,3.0,1990-03-27
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1991,49.9,24.8,1991-04-03
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1992,16.9,8.1,1992-03-11
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1993,0.0,0.0,1993-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1994,0.0,0.0,1994-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1995,1.4,1.4,1995-03-19
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1996,6.1000000000000005,5.2,1996-03-26
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1997,2.4,2.4,1997-03-14
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1998,9.7,6.5,1998-04-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,1999,0.5,0.3,1999-03-23
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2001,0.2,0.2,2001-04-09
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2002,0.3,0.3,2002-03-04
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2003,37.7,9.200000000000003,2003-03-24
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2004,1.2,1.2,2004-03-21
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2006,0.0,0.0,2006-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2007,18.2,6.3999999999999995,2007-03-14
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2008,0.3,0.3,2008-04-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2009,14.5,4.8,2009-03-11
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2010,16.3,11.6,2010-03-13
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2012,18.0,6.0,2012-03-14
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2013,1.2,0.9,2013-04-19
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2017,23.5,8.0,2017-03-23
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2018,11.499999999999998,6.8999999999999995,2018-04-07
综合5要素_站点_53463_1980_2019_withptype_filled_withptype,2019,7.1,3.4,2019-04-10
