station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1980,7.199999999999999,2.5,1980-04-16
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1981,2.3000000000000003,2.0,1981-04-02
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1982,12.500000000000002,5.4,1982-04-28
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1983,13.6,9.3,1983-04-16
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1984,2.3,1.6,1984-03-28
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1985,2.4,1.2,1985-03-22
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1986,7.8999999999999995,6.5,1986-03-26
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1987,7.6,7.2,1987-04-03
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1988,12.7,7.799999999999999,1988-04-08
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1989,2.5,1.9,1989-03-17
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1990,7.4,3.8,1990-03-18
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1991,13.000000000000002,7.6,1991-04-02
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1992,8.0,3.4000000000000004,1992-03-27
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1993,3.1,1.2,1993-04-24
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1994,2.3,1.3,1994-03-27
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1995,10.200000000000001,5.4,1995-04-19
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1996,3.6,3.6000000000000005,1996-03-28
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1997,0.5,0.5,1997-04-04
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1998,1.0,0.6,1998-04-23
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,1999,2.6,1.2,1999-03-30
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2000,1.0,0.9,2000-04-21
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2001,1.6,0.7,2001-04-12
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2002,5.9,3.1,2002-04-11
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2003,14.6,10.3,2003-04-10
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2004,2.7,1.6,2004-03-24
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2005,5.1,2.8,2005-03-25
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2006,0.1,0.1,2006-03-30
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2007,9.0,3.6,2007-03-18
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2008,13.5,5.3,2008-04-23
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2009,3.8,1.9,2009-03-11
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2010,15.333333333333332,6.8,2010-04-25
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2012,11.7,8.4,2012-03-26
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2013,2.9,0.9,2013-03-31
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2015,16.099999999999998,5.6,2015-04-02
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2016,0.4,0.4,2016-03-15
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2017,7.0,6.8,2017-03-28
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2018,5.433333333333333,2.733333333333333,2018-04-02
综合5要素_站点_53195_1980_2019_withptype_filled_withptype,2019,5.433333333333333,2.733333333333333,2019-04-02
