station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1980,12.2,6.999999999999999,1980-03-25
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1981,0.0,0.0,1981-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1982,3.9,3.0,1982-03-18
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1983,3.9,3.0,1983-03-23
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1984,10.6,10.6,1984-03-15
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1985,2.5,2.5,1985-03-11
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1986,1.6,1.6,1986-03-17
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1987,10.4,3.9,1987-03-23
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1988,10.0,5.1,1988-03-14
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1989,14.7,9.5,1989-03-09
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1990,21.8,12.7,1990-03-28
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1991,18.6,5.4,1991-03-27
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1992,20.0,8.3,1992-03-15
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1993,0.0,0.0,1993-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1994,24.699999999999996,11.6,1994-04-10
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1995,9.1,6.3,1995-03-25
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1996,4.2,3.9,1996-03-24
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1998,2.9,1.5,1998-03-08
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,1999,4.6,4.6,1999-03-20
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2001,0.0,0.0,2001-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2002,2.4,2.0,2002-03-04
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2003,17.1,5.2,2003-03-15
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2004,12.0,10.8,2004-03-24
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2006,33.3,20.4,2006-04-13
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2007,15.4,10.0,2007-03-03
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2009,2.6,2.6,2009-03-03
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2010,2.3,2.3,2010-03-10
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2011,9.0,6.1,2011-03-14
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2012,7.0,2.4,2012-03-19
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2013,20.4,11.999999999999998,2013-04-20
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2015,0.4,0.4,2015-03-05
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2016,0.5,0.5,2016-03-11
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2017,0.0,0.0,2017-03-01
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2018,11.1,6.4,2018-03-17
综合5要素_站点_53863_1980_2019_withptype_filled_withptype,2019,0.0,0.0,2019-03-01
