station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1980,23.2,14.200000000000001,1980-04-17
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1981,18.7,4.8,1981-04-11
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1982,28.4,13.7,1982-05-13
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1983,26.9,8.8,1983-04-16
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1984,12.7,5.2,1984-04-08
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1985,23.1,10.0,1985-04-15
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1986,8.6,6.5,1986-03-25
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1987,13.0,5.6,1987-05-16
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1988,6.4,1.9,1988-03-30
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1989,6.199999999999999,4.6,1989-05-12
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1990,11.4,5.2,1990-04-05
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1991,36.1,8.0,1991-04-11
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1992,7.1000000000000005,3.2,1992-03-26
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1993,15.6,8.0,1993-04-12
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1994,22.4,11.200000000000003,1994-05-05
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1995,7.4,3.8,1995-03-20
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1996,14.1,6.300000000000001,1996-03-29
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1997,6.8,3.8,1997-03-17
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1998,18.2,6.199999999999999,1998-03-25
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,1999,14.0,5.8,1999-04-27
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2000,8.5,3.3000000000000007,2000-03-26
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2001,7.2,4.9,2001-04-12
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2002,25.500000000000004,18.0,2002-04-25
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2003,50.5,10.0,2003-05-07
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2004,3.1,1.5999999999999999,2004-04-07
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2005,19.3,11.5,2005-04-11
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2006,6.2,2.8,2006-04-13
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2007,17.5,10.8,2007-03-21
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2008,14.2,4.8,2008-04-12
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2009,8.3,6.4,2009-03-15
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2010,49.7,12.600000000000003,2010-04-24
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2011,4.2,1.9,2011-04-23
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2012,8.2,3.2,2012-03-29
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2013,12.5,6.3,2013-03-15
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2014,0.8,0.8,2014-03-21
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2015,16.0,8.8,2015-05-10
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2016,1.4,1.0,2016-04-01
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2017,9.3,6.300000000000001,2017-03-28
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2018,19.200000000000003,13.6,2018-04-08
综合5要素_站点_53399_1980_2019_withptype_filled_withptype,2019,22.4,5.2,2019-04-10
