station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1980,21.1,5.2,1980-04-15
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1981,5.3999999999999995,5.0,1981-03-24
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1982,4.2,3.0,1982-03-03
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1983,4.3,2.9,1983-03-03
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1984,5.0,1.9,1984-04-02
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1985,16.1,7.6,1985-04-03
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1986,31.5,26.6,1986-03-29
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1987,14.7,5.0,1987-04-24
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1988,5.3,5.1,1988-03-24
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1989,0.3,0.3,1989-03-18
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1990,43.0,10.4,1990-03-27
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1991,11.2,3.5999999999999996,1991-03-11
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1992,3.8000000000000003,2.4,1992-04-07
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1993,18.7,18.7,1993-04-03
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1994,3.9000000000000004,2.1,1994-04-10
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1995,9.8,7.1,1995-04-10
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1996,1.1,0.8,1996-03-23
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1997,35.4,16.4,1997-04-01
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1998,4.5,3.5,1998-03-18
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,1999,1.0999999999999999,0.6,1999-03-10
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2000,3.6,3.2,2000-03-15
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2001,3.5,2.2,2001-04-06
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2002,0.4,0.2,2002-03-20
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2003,10.8,3.6,2003-03-11
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2004,0.6,0.6,2004-04-01
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2005,8.6,8.6,2005-04-09
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2006,2.8000000000000003,2.1,2006-04-12
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2007,38.8,10.0,2007-03-03
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2008,7.300000000000001,4.9,2008-03-22
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2009,13.8,8.0,2009-03-24
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2010,15.4,5.2,2010-03-14
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2011,7.1,7.1,2011-04-02
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2012,6.199999999999999,2.4,2012-03-18
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2013,9.5,4.6,2013-04-19
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2014,0.3,0.3,2014-03-19
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2015,33.2,16.6,2015-04-12
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2017,15.100000000000001,9.8,2017-03-24
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2018,8.799999999999999,5.1,2018-04-05
综合5要素_站点_54518_1980_2019_withptype_filled_withptype,2019,2.7,1.4,2019-04-09
