station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1980,2.1,1.1,1980-03-09
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1981,0.0,0.0,1981-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1982,0.0,0.0,1982-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1983,3.2,3.1,1983-03-03
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1984,2.7,1.9,1984-03-09
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1985,1.1,1.1,1985-03-07
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1986,4.8,4.1,1986-03-09
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1987,4.1,4.0,1987-03-22
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1988,0.0,0.0,1988-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1989,22.6,10.0,1989-03-02
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1990,0.0,0.0,1990-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1991,19.599999999999998,8.8,1991-03-26
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1992,1.3,1.3,1992-03-20
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1993,0.0,0.0,1993-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1994,0.0,0.0,1994-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1995,0.0,0.0,1995-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1996,0.0,0.0,1996-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1998,3.0,3.0,1998-03-19
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,1999,0.0,0.0,1999-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2001,1.1,1.1,2001-03-27
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2002,0.0,0.0,2002-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2003,2.1,1.2,2003-03-05
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2004,0.0,0.0,2004-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2006,0.0,0.0,2006-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2007,18.7,10.0,2007-03-08
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2009,0.0,0.0,2009-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2010,2.7,2.1,2010-03-02
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2011,0.5,0.5,2011-03-03
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2012,0.3,0.3,2012-03-02
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2013,0.0,0.0,2013-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2017,0.0,0.0,2017-03-01
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2018,3.0,2.8,2018-04-05
综合5要素_站点_54715_1980_2019_withptype_filled_withptype,2019,0.0,0.0,2019-03-01
