station_id,lat,lon,alt,year,month,melt_peak,swe,pre,SDI,PSI,PET,peak_date,spei_1,spei_3,spei_6,spei_12,tem_avg_y,hot_days,txx
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,1,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,-0.980173224810648,1980-04-13,0.794264219868768,,,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,2,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,-0.980173224810648,1980-04-13,0.7623736024331923,,,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,3,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,-0.980173224810648,1980-04-13,1.3799583671209048,1.2578542513461548,,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,4,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,-0.4857907029914712,1980-04-13,-0.02884979884837546,0.42648350816572006,,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,5,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,0.4393154381519332,1980-04-13,-0.4087206280048914,0.019835958428746137,,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,6,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,1.0021493880767909,1980-04-13,-1.0406369313015909,-0.4497076977370594,0.22199780633815377,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,7,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,1.2779455034087688,1980-04-13,-0.8678500026556026,-0.7647749794102007,-0.050984511919302714,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,8,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,0.9829699912442301,1980-04-13,-0.845213780919054,-1.0437291076803454,-0.4838441986021662,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,9,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,0.20690312803493344,1980-04-13,-0.4030068717645234,-0.7365863393400464,-0.9317046918511562,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
52323,0.3398893103450606,-0.8955044230980174,0.7705349205539447,1980,10,-0.5582019618669863,-1.5954784864132405,-1.2204732478840357,-0.1563733711793855,-0.8553089406554628,-0.6110665509901999,1980-04-13,0.07665833079053465,-0.31156641121344625,-0.90707347790133,,-0.686846810870359,-0.4944751426753438,-0.45153459639503835
