year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.7000,7.0300,-10.0600,17.0900,114.4947
1981,3.5000,9.0800,-9.2100,18.2900,64.0321
1982,9.3000,9.3600,-8.9100,18.2600,169.8477
1983,2.7000,8.7300,-9.5700,18.3000,49.4022
1984,2.9000,7.6500,-10.4300,18.0800,52.4246
1985,5.9000,7.4800,-10.6300,18.1000,106.8062
1986,9.1000,8.3200,-10.4900,18.8100,171.1574
1987,5.3000,8.8300,-7.8900,16.7200,88.6013
1988,5.0000,7.0500,-8.5300,15.5800,77.8820
1989,7.7000,8.9300,-8.0800,17.0100,130.9716
1990,7.2000,8.1400,-6.9200,15.0600,108.4572
1991,9.0000,7.5100,-8.3200,15.8300,142.4983
1992,4.3000,8.8000,-8.3400,17.1300,73.6767
1993,8.4000,8.1600,-8.1500,16.3200,137.0667
1994,5.1000,9.3700,-7.8700,17.2400,87.9331
1995,6.8000,7.9700,-8.5900,16.5600,112.5980
1996,0.9000,7.3800,-8.8900,16.2700,14.6435
1997,2.0000,9.5300,-6.9400,16.4800,32.9540
1998,7.4000,10.2500,-7.1100,17.3600,128.4967
1999,0.0000,10.2900,-6.0100,16.3000,0.0000
2000,7.7000,9.4600,-9.3500,18.8100,144.8395
2001,8.2000,9.8600,-7.2800,17.1500,140.6183
2002,7.8000,9.8600,-6.7400,16.5900,129.4353
2003,14.8000,8.8600,-8.7500,17.6100,260.6244
2004,2.6000,10.0500,-7.3000,17.3600,45.1243
2005,12.8000,8.8000,-9.4800,18.2800,233.9274
2006,6.5000,9.5300,-8.6500,18.1800,118.1805
2007,5.2000,9.2700,-6.4600,15.7300,81.7711
2008,5.8000,9.7100,-9.5200,19.2200,111.4808
2009,5.2000,10.1200,-6.9200,17.0400,88.5887
2010,9.4000,7.1200,-8.6600,15.7800,148.2970
2011,9.0000,8.0100,-8.6300,16.6400,149.7880
2012,2.0000,9.9100,-9.5600,19.4600,38.9273
2013,5.8000,9.2100,-9.6900,18.8900,109.5742
2014,8.2000,10.1900,-8.0500,18.2500,149.6147
2015,21.0000,9.0900,-8.3100,17.4000,365.3356
2016,10.6000,9.5400,-9.5100,19.0500,201.9776
2017,14.6000,9.5100,-7.2700,16.7800,245.0324
2018,2.0000,11.0500,-9.5100,20.5600,41.1118
2019,6.2000,9.2600,-10.0300,19.2900,119.5697
