year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.4000,9.1900,-8.1500,17.3400,58.9718
1981,0.0000,10.8300,-6.5100,17.3300,0.0000
1982,0.1000,10.7600,-5.8600,16.6200,1.6616
1983,3.0000,9.8700,-6.9300,16.8100,50.4186
1984,1.4000,10.0900,-7.7400,17.8300,24.9602
1985,2.9000,9.6700,-7.6400,17.3200,50.2200
1986,0.1000,10.1800,-7.0300,17.2200,1.7216
1987,2.8000,10.7000,-4.5500,15.2500,42.7091
1988,1.9000,9.3300,-6.5800,15.9100,30.2282
1989,14.8000,10.6400,-6.6300,17.2800,255.6965
1990,4.7000,10.3900,-4.4700,14.8700,69.8740
1991,3.3000,10.0600,-4.9500,15.0200,49.5504
1992,1.8000,10.7900,-6.4000,17.2000,30.9542
1993,8.2000,10.6000,-6.6500,17.2500,141.4583
1994,0.7000,11.0600,-5.7500,16.8100,11.7700
1995,3.9000,9.6200,-5.5800,15.2000,59.2654
1996,0.0000,9.1600,-6.8100,15.9700,0.0000
1997,0.6000,11.9900,-5.1200,17.1100,10.2661
1998,0.0000,11.5800,-5.3500,16.9300,0.0000
1999,0.7000,11.6200,-4.2800,15.9000,11.1281
2000,1.7000,11.1800,-6.4800,17.6600,30.0250
2001,0.4000,10.8500,-3.6800,14.5200,5.8094
2002,2.8000,11.2100,-3.8900,15.1000,42.2887
2003,2.2000,11.1300,-5.4900,16.6200,36.5700
2004,0.0000,12.2600,-5.2200,17.4900,0.0000
2005,1.9000,11.6800,-5.9400,17.6200,33.4808
2006,7.0000,11.7400,-6.4800,18.2300,127.5877
2007,6.3000,11.5100,-3.9800,15.4800,97.5508
2008,5.6000,12.8700,-7.9800,20.8600,116.7956
2009,0.5000,12.4700,-4.0100,16.4800,8.2376
2010,7.1000,9.8500,-5.4800,15.3200,108.7883
2011,0.0000,10.5100,-6.1600,16.6700,0.0000
2012,0.7000,12.0600,-6.6900,18.7600,13.1295
2013,3.6000,13.4000,-4.8400,18.2400,65.6598
2014,5.1300,12.9000,-4.4200,17.3200,88.9091
2015,0.2000,12.2300,-3.9900,16.2200,3.2447
2016,2.8000,12.5000,-5.7200,18.2200,51.0183
2017,8.2000,12.5600,-3.0000,15.5600,127.5631
2018,3.6000,14.5800,-5.2600,19.8500,71.4572
2019,0.3000,12.6300,-5.9000,18.5300,5.5588
