year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.2000,7.3000,-7.2800,14.5900,163.3577
1981,4.4000,7.4100,-5.4600,12.8800,56.6514
1982,2.7000,6.1700,-5.7300,11.9000,32.1201
1983,7.0000,5.6500,-7.5300,13.1900,92.3060
1984,9.1000,6.3800,-7.4400,13.8200,125.7815
1985,2.5000,6.8600,-5.8300,12.6800,31.7052
1986,2.5000,6.0900,-5.6400,11.7300,29.3145
1987,6.1000,6.9800,-4.6200,11.6100,70.7960
1988,6.2000,6.0300,-4.7400,10.7700,66.7942
1989,9.8000,6.1200,-5.2000,11.3200,110.9216
1990,8.0000,6.5700,-4.4900,11.0600,88.4773
1991,9.2000,7.0000,-5.0900,12.0900,111.2380
1992,1.6000,7.1500,-6.1600,13.3200,21.3055
1993,19.2000,7.0000,-5.0500,12.0500,231.3178
1994,11.1000,7.0500,-5.0900,12.1400,134.7299
1995,10.4000,6.6200,-6.0800,12.7100,132.1556
1996,11.6000,6.1300,-6.1300,12.2600,142.2178
1997,7.4000,7.7200,-5.0700,12.7900,94.6676
1998,5.0000,8.5300,-4.8500,13.3700,66.8746
1999,1.2000,7.9300,-3.7900,11.7200,14.0632
2000,3.4000,7.7900,-5.3200,13.1000,44.5443
2001,9.0000,6.9900,-3.8900,10.8800,97.9424
2002,7.9000,7.7600,-4.3800,12.1400,95.9392
2003,1.1000,7.5800,-4.1300,11.7100,12.8828
2004,2.9000,8.1300,-4.7600,12.8900,37.3867
2005,12.5000,7.6900,-4.0100,11.7000,146.2515
2006,3.1000,7.4100,-3.9500,11.3500,35.1982
2007,12.7000,8.4700,-3.9200,12.4000,157.4309
2008,18.0000,8.9400,-6.6600,15.6100,280.9103
2009,4.7000,8.3300,-2.9400,11.2700,52.9502
2010,2.1000,8.1300,-2.8300,10.9600,23.0239
2011,3.8000,7.1100,-4.8500,11.9600,45.4303
2012,10.8000,7.6300,-5.8600,13.4900,145.6892
2013,9.5000,9.2500,-3.5700,12.8200,121.8113
2014,6.9000,8.5400,-4.1400,12.6800,87.4930
2015,6.8000,8.8600,-3.4000,12.2600,83.3811
2016,4.3000,8.6200,-4.2600,12.8800,55.3698
2017,9.6000,7.3000,-2.3400,9.6400,92.5336
2018,5.0000,9.3800,-4.5000,13.8800,69.3802
2019,11.8000,8.6700,-4.3800,13.0500,153.9977
