year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,20.5000,4.3600,-13.9500,18.3100,375.4055
1981,11.1000,6.2600,-11.7600,18.0100,199.9467
1982,7.5000,5.8500,-11.6100,17.4600,130.9255
1983,14.3000,5.7200,-11.8300,17.5400,250.8489
1984,11.3000,4.8100,-14.3900,19.2000,216.9593
1985,9.2000,3.6800,-14.8500,18.5200,170.4291
1986,10.0000,4.3700,-11.9000,16.2700,162.6964
1987,14.7000,4.5600,-10.0400,14.6000,214.6647
1988,17.5000,3.5600,-12.2300,15.7900,276.2385
1989,22.0000,4.4500,-11.4100,15.8600,348.8950
1990,15.2000,5.3000,-10.1900,15.4800,235.3647
1991,27.3000,4.9100,-11.1300,16.0400,437.7647
1992,20.2000,4.7000,-10.6600,15.3500,310.1482
1993,19.8000,4.3900,-10.0800,14.4600,286.3582
1994,20.0000,4.3200,-12.8400,17.1600,343.1459
1995,20.9000,5.6300,-11.8700,17.4900,365.5753
1996,28.5000,3.4900,-14.2100,17.7000,504.4847
1997,15.5000,8.7100,-10.3900,19.1000,296.0298
1998,14.0000,4.1200,-12.0400,16.1600,226.2637
1999,17.6000,4.4100,-9.6500,14.0600,247.4730
2000,12.5000,7.0100,-11.5500,18.5600,232.0182
2001,6.6000,7.2600,-9.5500,16.8100,110.9522
2002,26.7000,5.0100,-11.2500,16.2600,434.0788
2003,22.8000,3.5300,-11.0300,14.5700,332.1035
2004,31.7000,6.3000,-11.6100,17.9100,567.7083
2005,26.5000,6.8600,-13.7500,20.6100,546.2188
2006,12.4000,6.7100,-12.0100,18.7200,232.1795
2007,24.7000,6.2300,-9.4300,15.6600,386.9219
2008,37.9000,8.2100,-14.0000,22.2000,841.4606
2009,10.7000,6.6300,-10.0100,16.6400,178.0402
2010,6.6000,4.1900,-11.3100,15.5000,102.3014
2011,23.6000,5.1300,-13.5100,18.6400,439.9399
2012,25.5000,6.8400,-13.8200,20.6600,526.7748
2013,12.2000,7.9900,-12.3300,20.3200,247.8934
2014,27.1000,5.5600,-12.7800,18.3400,496.8883
2015,11.7000,6.7100,-10.5700,17.2800,202.1610
2016,32.4000,7.4900,-10.9500,18.4400,597.4808
2017,23.5000,5.7000,-9.3800,15.0900,354.5472
2018,18.8700,6.6300,-10.5600,17.2000,324.4818
2019,23.0300,6.6300,-10.0700,16.7000,384.6775
