year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.0000,13.7800,-5.9400,19.7100,0.0000
1981,0.4000,15.3600,-5.8900,21.2500,8.4995
1982,0.0000,14.1900,-6.3100,20.5000,0.0000
1983,0.4000,13.5900,-6.6500,20.2500,8.0996
1984,0.4000,13.8600,-8.0400,21.9000,8.7597
1985,0.0000,13.7500,-7.9900,21.7500,0.0000
1986,0.0000,13.4300,-5.6500,19.0800,0.0000
1987,0.0000,14.1600,-5.5400,19.7000,0.0000
1988,0.0000,12.7300,-6.1800,18.9100,0.0000
1989,0.0000,14.1500,-5.7000,19.8500,0.0000
1990,0.1000,14.2800,-4.3400,18.6200,1.8617
1991,1.2000,14.0800,-5.8300,19.9100,23.8872
1992,3.1000,14.5500,-6.1200,20.6700,64.0797
1993,0.0000,14.0200,-4.4000,18.4200,0.0000
1994,0.0000,13.8800,-5.7900,19.6700,0.0000
1995,0.5000,13.8000,-5.4200,19.2200,9.6094
1996,0.0000,13.8500,-6.5800,20.4300,0.0000
1997,0.0000,16.8000,-5.7100,22.5100,0.0000
1998,0.1000,13.9300,-6.0400,19.9800,1.9976
1999,4.1000,14.3800,-4.3100,18.6900,76.6216
2000,1.0000,15.2600,-6.1100,21.3700,21.3697
2001,2.7000,15.1700,-5.2500,20.4200,55.1418
2002,2.3000,14.6700,-5.7000,20.3700,46.8423
2003,1.9000,13.8100,-6.1400,19.9400,37.8921
2004,0.6000,15.6300,-5.6100,21.2400,12.7449
2005,0.0000,15.5400,-5.5400,21.0800,0.0000
2006,0.4000,14.4300,-5.9000,20.3300,8.1318
2007,0.0000,15.6500,-5.3200,20.9700,0.0000
2008,0.0000,16.1400,-7.5500,23.6900,0.0000
2009,0.0000,15.5100,-4.6900,20.2000,0.0000
2010,1.8000,13.1000,-5.5000,18.5900,33.4700
2011,0.0000,13.8900,-7.6700,21.5600,0.0000
2012,0.7000,15.3400,-7.8900,23.2400,16.2666
2013,0.7000,16.7900,-6.3500,23.1400,16.1982
2014,0.0000,14.7500,-5.4500,20.2000,0.0000
2015,6.1000,16.1900,-5.9600,22.1500,135.1166
2016,3.4000,16.3600,-5.6200,21.9800,74.7156
2017,0.5000,16.1500,-3.2200,19.3700,9.6855
2018,2.0000,16.8200,-5.4000,22.2200,44.4480
2019,6.4000,16.3500,-7.7400,24.0900,154.1615
