year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.0000,8.9800,-8.2200,17.2100,120.4533
1981,27.1000,10.9200,-9.3800,20.2900,549.9690
1982,8.9000,10.8900,-6.2600,17.1500,152.6466
1983,17.7000,10.5400,-6.2300,16.7700,296.8521
1984,5.0000,9.4500,-8.1200,17.5700,87.8491
1985,33.9000,8.9900,-7.6400,16.6300,563.8405
1986,25.0000,10.0100,-8.7600,18.7700,469.1908
1987,23.6000,8.9000,-6.1100,15.0100,354.2349
1988,6.6000,9.0700,-5.2400,14.3100,94.4327
1989,14.4000,11.3500,-4.1700,15.5300,223.5990
1990,37.0000,10.0500,-6.5700,16.6200,615.1018
1991,14.1000,9.5400,-6.1500,15.6900,221.2174
1992,15.4000,10.2600,-4.6900,14.9500,230.1614
1993,8.2000,10.5500,-4.9900,15.5400,127.4553
1994,16.4000,10.6200,-5.4300,16.0600,263.3571
1995,16.0000,9.6200,-5.3100,14.9300,238.8738
1996,8.3000,9.9300,-6.3600,16.2900,135.2145
1997,23.7000,10.6400,-5.1100,15.7500,373.2802
1998,10.3000,11.7400,-4.8400,16.5800,170.8215
1999,6.3000,10.0000,-4.1900,14.1900,89.4105
2000,31.8000,10.6100,-8.0300,18.6400,592.7684
2001,16.9000,10.8200,-7.8100,18.6300,314.8764
2002,17.1000,12.0200,-4.8100,16.8400,287.8793
2003,16.2000,10.9400,-6.3100,17.2500,279.4547
2004,20.0000,11.1300,-4.8300,15.9600,319.2031
2005,18.1000,9.7600,-7.4400,17.2000,311.3349
2006,12.5000,9.9400,-7.4300,17.3600,217.0586
2007,4.9000,10.0900,-3.6500,13.7400,67.3486
2008,7.0000,11.3800,-6.4000,17.7900,124.5089
2009,16.2000,11.0500,-4.7900,15.8400,256.6080
2010,31.9000,8.4300,-7.2600,15.6900,500.5595
2011,6.0000,9.9200,-7.2200,17.1400,102.8172
2012,8.1000,10.1200,-7.9600,18.0800,146.4744
2013,32.2000,9.2900,-8.4000,17.6900,569.5877
2014,14.1000,12.1300,-4.4500,16.5800,233.7688
2015,36.6000,11.5500,-4.9400,16.4900,603.5322
2016,13.8000,11.9200,-5.6500,17.5700,242.4227
2017,29.1000,11.9300,-4.1300,16.0600,467.4542
2018,2.9000,11.6500,-7.0600,18.7100,54.2462
2019,5.9000,11.9300,-5.3200,17.2400,101.7451
