year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.1000,5.5400,-16.2600,21.8000,67.5825
1981,5.0000,7.5000,-15.7900,23.2900,116.4720
1982,4.0000,7.0500,-12.2800,19.3300,77.3068
1983,3.3000,7.8600,-13.3000,21.1600,69.8129
1984,2.3000,6.1700,-14.7900,20.9600,48.2099
1985,7.4000,6.9100,-15.3500,22.2600,164.7138
1986,1.8000,7.1100,-15.8900,23.0000,41.4056
1987,7.8000,5.3900,-14.1800,19.5700,152.6816
1988,6.2000,5.8000,-12.7800,18.5800,115.1703
1989,11.4000,8.2000,-11.7200,19.9200,227.1007
1990,15.1000,8.4200,-13.5600,21.9800,331.8900
1991,9.4000,6.9800,-12.4200,19.4000,182.3548
1992,4.6000,7.6600,-11.9800,19.6400,90.3490
1993,4.4000,7.7500,-12.3500,20.1000,88.4348
1994,10.3000,7.0400,-13.8500,20.8900,215.1573
1995,7.3000,6.4300,-11.6200,18.0500,131.7922
1996,2.9000,7.9900,-11.3500,19.3400,56.0914
1997,2.7000,8.0500,-11.9300,19.9700,53.9311
1998,4.4000,10.2200,-11.0200,21.2400,93.4350
1999,6.9000,5.6700,-10.8600,16.5300,114.0762
2000,11.9000,7.4400,-15.3300,22.7700,270.9226
2001,14.7000,7.3100,-19.3000,26.6100,391.1464
2002,3.2000,9.4000,-11.0600,20.4700,65.4931
2003,3.1000,9.0100,-12.3700,21.3700,66.2604
2004,4.6000,7.8100,-11.5000,19.3100,88.8049
2005,19.2000,6.7300,-16.4500,23.1800,444.9809
2006,14.1000,7.1500,-15.3300,22.4900,317.0460
2007,5.5000,7.2100,-9.3400,16.5500,91.0481
2008,5.5000,9.6300,-12.4600,22.0900,121.4758
2009,3.3000,8.3700,-11.8700,20.2400,66.7799
2010,13.9000,4.6900,-16.0300,20.7300,288.0869
2011,25.3000,6.7500,-16.9500,23.7000,599.6106
2012,2.0000,7.4800,-14.8000,22.2800,44.5566
2013,23.3000,6.0800,-18.3300,24.4100,568.6872
2014,5.8000,8.9300,-12.6400,21.5700,125.1085
2015,25.3000,8.5200,-12.3000,20.8200,526.8456
2016,14.8000,8.9400,-13.9900,22.9300,339.3368
2017,19.7000,9.3600,-11.2600,20.6100,406.1007
2018,14.4000,8.7400,-15.3800,24.1200,347.2831
2019,2.5000,9.3700,-10.7500,20.1200,50.3018
