year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.7000,7.3700,-9.3700,16.7400,45.2088
1981,49.1000,9.1100,-10.6600,19.7700,970.8054
1982,15.9000,8.6600,-7.6800,16.3400,259.7856
1983,38.4000,8.9700,-7.9700,16.9400,650.5628
1984,9.5000,7.8800,-9.0500,16.9400,160.9065
1985,61.5000,7.7300,-9.7000,17.4300,1072.0401
1986,26.2000,8.5600,-10.6300,19.1900,502.8027
1987,21.2000,7.0700,-7.5100,14.5900,309.2496
1988,7.9000,7.3700,-6.9800,14.3500,113.3894
1989,12.6000,9.8600,-4.9100,14.7700,186.0707
1990,50.0000,8.6800,-7.3500,16.0300,801.6860
1991,18.5000,8.4600,-7.4700,15.9300,294.7206
1992,11.4000,9.2700,-6.0100,15.2800,174.2355
1993,35.7000,9.1200,-6.6500,15.7700,562.8165
1994,20.8000,8.8200,-8.4000,17.2200,358.2358
1995,26.3000,7.8200,-6.2700,14.0900,370.4673
1996,9.0000,8.1900,-7.8100,16.0000,144.0005
1997,40.3000,9.3100,-7.2400,16.5600,667.2210
1998,20.0000,10.1700,-5.8800,16.0500,320.9469
1999,8.6000,8.9200,-6.3300,15.2500,131.1647
2000,24.9000,8.8300,-8.8200,17.6500,439.5180
2001,34.3000,9.0900,-9.5100,18.6000,638.0247
2002,16.8000,10.5000,-5.8200,16.3200,274.2499
2003,18.9000,9.9400,-6.9600,16.9000,319.4132
2004,9.1000,9.3800,-6.3100,15.6900,142.8117
2005,26.7000,8.0400,-7.8500,15.8900,424.2121
2006,27.1000,8.4800,-8.6400,17.1200,463.9042
2007,13.9000,9.1200,-4.7700,13.8900,193.0492
2008,12.6000,9.6200,-7.3000,16.9200,213.1451
2009,50.1000,9.5400,-6.1400,15.6800,785.8149
2010,28.3000,7.0800,-8.5900,15.6700,443.5068
2011,27.6000,8.2000,-8.7100,16.9100,466.7447
2012,8.6000,8.5100,-9.1000,17.6100,151.4539
2013,50.1000,8.1000,-9.4700,17.5700,880.4192
2014,5.6000,10.5700,-5.4900,16.0500,89.8966
2015,31.4000,8.8100,-7.6100,16.4200,515.5797
2016,32.7000,9.1700,-7.9700,17.1400,560.4023
2017,34.3000,9.4600,-6.9900,16.4600,564.4164
2018,7.6000,8.9000,-9.7000,18.6000,141.3606
2019,8.7000,8.7400,-8.0000,16.7400,145.6012
