year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,8.4000,12.3900,0.8000,11.5900,97.3493
1981,19.9000,14.1200,1.7100,12.4100,247.0152
1982,15.1000,13.3000,1.6800,11.6300,175.5619
1983,6.7000,12.9100,1.3100,11.5900,77.6818
1984,11.6000,13.2100,0.4300,12.7700,148.1860
1985,23.5000,12.5500,0.4100,12.1300,285.1606
1986,12.2000,13.6900,1.4400,12.2500,149.4382
1987,16.0000,12.4900,2.8100,9.6800,154.8479
1988,10.0000,12.1800,1.9300,10.2500,102.4750
1989,80.1000,12.3000,0.8900,11.4100,914.2893
1990,60.1000,12.7000,1.9100,10.7900,648.2119
1991,16.8000,12.2000,2.3600,9.8300,165.2203
1992,14.7000,13.1800,1.8000,11.3800,167.2287
1993,36.3000,11.8800,1.5800,10.3000,373.9479
1994,20.2000,13.5500,1.6800,11.8700,239.7062
1995,9.4000,13.5200,2.1500,11.3800,106.9357
1996,20.4000,11.8700,1.3000,10.5700,215.6645
1997,14.4000,13.5600,2.3100,11.2500,161.9499
1998,10.9000,12.9900,1.9500,11.0400,120.3031
1999,2.8000,13.7300,4.1400,9.5900,26.8654
2000,14.2000,15.0700,1.5100,13.5600,192.5940
2001,26.2000,13.7600,2.7300,11.0200,288.8075
2002,16.6000,13.4100,2.9200,10.4900,174.1853
2003,25.7000,12.8500,2.0500,10.8000,277.6450
2004,11.7000,14.2000,2.1100,12.0900,141.4666
2005,19.4000,14.5500,0.9800,13.5700,263.3217
2006,34.9000,14.1000,1.3900,12.7100,443.4660
2007,4.5000,14.5900,3.1000,11.4800,51.6764
2008,38.6000,14.4200,0.2400,14.1800,547.2624
2009,3.9000,13.5900,2.6300,10.9600,42.7362
2010,11.6000,12.4800,2.2800,10.2000,118.3253
2011,14.8000,13.3400,1.0700,12.2700,181.6167
2012,12.1000,14.0300,1.0300,13.0000,157.3094
2013,24.3000,14.8500,2.0000,12.8600,312.4158
2014,23.8000,14.0200,2.1200,11.9000,283.1556
2015,18.7000,13.7500,2.5800,11.1700,208.8167
2016,4.9000,14.4100,2.3100,12.1100,59.3163
2017,19.3000,13.9400,3.4900,10.4600,201.7950
2018,32.6000,15.2400,1.3500,13.8900,452.7274
2019,22.2000,14.7400,1.4200,13.3200,295.6852
