year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.8000,8.3900,-8.4600,16.8500,131.4193
1981,3.2000,10.2400,-7.1200,17.3600,55.5489
1982,5.3000,9.6200,-6.2800,15.9000,84.2441
1983,9.3000,8.6100,-8.0500,16.6600,154.8951
1984,5.6000,9.4300,-8.4400,17.8700,100.0904
1985,3.1000,8.9000,-8.0500,16.9500,52.5314
1986,3.8000,9.6100,-7.1800,16.7900,63.7930
1987,8.8000,9.9000,-4.2400,14.1300,124.3742
1988,8.6000,8.2500,-6.3800,14.6300,125.7822
1989,17.6000,9.5700,-6.4600,16.0300,282.1981
1990,6.3000,9.2800,-4.3700,13.6500,85.9772
1991,10.3000,9.3000,-5.2100,14.5100,149.4077
1992,8.6000,9.9600,-6.2900,16.2600,139.8056
1993,6.0000,9.8400,-5.4500,15.2900,91.7346
1994,2.3000,10.3900,-5.9900,16.3800,37.6847
1995,14.5000,8.8700,-6.0800,14.9500,216.7999
1996,1.1000,8.3600,-6.8400,15.2000,16.7181
1997,2.4000,11.2700,-4.8300,16.1000,38.6389
1998,6.2000,10.6400,-5.3300,15.9700,99.0020
1999,5.5000,10.7400,-4.2300,14.9700,82.3602
2000,8.8000,10.7100,-6.1900,16.9000,148.6997
2001,0.4000,9.8900,-3.8600,13.7500,5.5009
2002,9.1000,9.9500,-4.2000,14.1400,128.7151
2003,8.7000,9.8600,-5.3000,15.1600,131.8809
2004,1.0000,11.3300,-5.4700,16.7900,16.7931
2005,5.3000,10.6900,-5.8500,16.5500,87.6923
2006,6.2000,10.3100,-6.6400,16.9600,105.1228
2007,4.9000,9.9700,-4.0500,14.0200,68.7066
2008,10.1000,11.6400,-8.6500,20.2900,204.9700
2009,3.8000,11.4500,-4.6400,16.0900,61.1420
2010,4.5000,8.3200,-5.0600,13.3800,60.1985
2011,2.7000,9.0800,-7.1100,16.1900,43.7202
2012,1.4000,10.6200,-7.5900,18.2200,25.5012
2013,1.3000,12.0400,-5.0700,17.1100,22.2489
2014,3.8700,11.5800,-4.5000,16.0800,62.1692
2015,2.9000,10.7800,-5.1500,15.9400,46.2175
2016,16.5000,11.0000,-6.6600,17.6600,291.3616
2017,8.5000,10.3200,-2.7900,13.1000,111.3889
2018,8.0300,10.7000,-5.0400,15.7400,126.4195
2019,9.4000,10.7000,-4.6100,15.3100,143.9263
