year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.5000,9.5900,-7.5000,17.0800,8.5413
1981,1.7000,10.9200,-6.3000,17.2200,29.2770
1982,5.9000,11.1200,-5.8700,17.0000,100.2836
1983,2.3000,9.9400,-6.6700,16.6000,38.1858
1984,1.9000,10.0800,-7.8800,17.9700,34.1419
1985,5.0000,10.0200,-7.2100,17.2300,86.1588
1986,6.1000,9.9700,-7.2600,17.2300,105.0872
1987,7.2000,10.7500,-4.2800,15.0300,108.2233
1988,6.0000,9.1400,-6.2300,15.3800,92.2522
1989,24.2000,10.3400,-7.0000,17.3400,419.7402
1990,14.5000,10.0200,-4.3200,14.3400,207.8607
1991,5.3000,10.3100,-4.6900,15.0000,79.5165
1992,5.4000,10.9200,-6.4600,17.3800,93.8699
1993,9.6000,10.4200,-6.5600,16.9800,162.9941
1994,9.6000,11.1200,-5.9800,17.1000,164.1563
1995,3.8000,10.2300,-5.3000,15.5200,58.9864
1996,3.9000,9.0000,-7.3500,16.3500,63.7673
1997,1.5000,12.0500,-4.8400,16.8800,25.3235
1998,4.6000,11.5600,-5.0600,16.6200,76.4611
1999,0.1000,11.9400,-3.9700,15.9100,1.5912
2000,13.7000,11.6900,-6.9300,18.6200,255.0480
2001,10.7000,11.0900,-3.5000,14.6000,156.1975
2002,2.2000,11.1800,-3.5800,14.7600,32.4801
2003,14.2000,10.7200,-5.7200,16.4500,233.5512
2004,2.5000,12.4600,-5.0600,17.5100,43.7841
2005,9.8000,11.3800,-6.6100,17.9800,176.2201
2006,13.1000,11.8700,-6.6000,18.4600,241.8795
2007,8.8000,11.0100,-4.1900,15.2000,133.7966
2008,17.2000,12.1500,-7.6900,19.8400,341.3251
2009,1.2000,11.8200,-4.5100,16.3300,19.5968
2010,13.7000,9.5600,-5.3700,14.9300,204.5089
2011,6.7000,9.5400,-6.8800,16.4200,110.0080
2012,3.1000,11.0100,-7.4400,18.4500,57.1965
2013,4.5000,12.3600,-5.4600,17.8100,80.1643
2014,11.9000,11.8200,-4.9500,16.7700,199.5696
2015,5.8000,11.6200,-4.8900,16.5100,95.7618
2016,15.2000,11.8000,-6.0300,17.8200,270.9113
2017,16.6000,11.0900,-3.0800,14.1700,235.2625
2018,13.3000,13.4200,-5.7400,19.1600,254.7641
2019,4.0000,11.5400,-6.0000,17.5300,70.1346
