year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.1000,12.1400,-8.6800,20.8200,2.0823
1981,0.0000,13.9300,-7.9700,21.9000,0.0000
1982,0.1000,12.7200,-8.5900,21.3100,2.1307
1983,0.1000,12.0400,-9.3700,21.4100,2.1410
1984,0.0000,11.8700,-10.3900,22.2600,0.0000
1985,1.4000,12.0100,-11.1000,23.1000,32.3460
1986,0.0000,11.7700,-8.5700,20.3400,0.0000
1987,2.5000,12.7200,-9.6000,22.3200,55.7935
1988,4.8000,11.2700,-9.0900,20.3700,97.7631
1989,0.1000,12.3800,-8.1600,20.5400,2.0543
1990,0.2000,12.1500,-6.1600,18.3100,3.6624
1991,8.6000,12.4200,-8.5300,20.9500,180.1289
1992,0.2000,12.7900,-7.9100,20.7000,4.1407
1993,0.6000,12.3800,-6.6900,19.0600,11.4370
1994,1.4000,12.0200,-7.7300,19.7500,27.6509
1995,0.9000,12.0500,-6.2600,18.3100,16.4771
1996,5.1000,11.3400,-13.0700,24.4100,124.4825
1997,0.0000,14.7200,-8.6400,23.3600,0.0000
1998,3.9000,12.0700,-10.1600,22.2400,86.7169
1999,0.4000,12.2900,-6.8700,19.1500,7.6619
2000,2.1000,13.6600,-9.0200,22.6700,47.6133
2001,0.6000,13.2700,-7.7500,21.0100,12.6084
2002,2.3000,12.3900,-8.7800,21.1700,48.7017
2003,14.9000,11.3900,-10.1300,21.5300,320.7329
2004,3.2000,13.6200,-9.4700,23.0900,73.8806
2005,4.0000,13.8400,-9.3700,23.2100,92.8586
2006,2.3000,12.8000,-9.1800,21.9800,50.5440
2007,0.2000,13.7200,-7.2000,20.9200,4.1846
2008,0.6000,14.3600,-9.6300,23.9900,14.3937
2009,0.0000,13.3000,-7.4400,20.7500,0.0000
2010,2.5000,11.2100,-7.6000,18.8100,47.0191
2011,5.0000,12.5500,-12.0000,24.5500,122.7552
2012,2.6000,13.4000,-10.1800,23.5900,61.3228
2013,5.1000,14.6600,-13.1300,27.7900,141.7169
2014,0.0000,12.4700,-8.3400,20.8100,0.0000
2015,1.0000,13.7600,-7.4600,21.2200,21.2186
2016,4.0000,14.0300,-9.0600,23.0900,92.3766
2017,0.6000,13.6400,-5.4700,19.1000,11.4622
2018,1.7000,14.6100,-8.7800,23.3900,39.7701
2019,0.0000,13.7400,-10.3300,24.0600,0.0000
