year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.6700,6.0400,-7.3700,13.4000,62.5528
1981,0.8000,5.3800,-8.7900,14.1800,11.3408
1982,3.3000,3.9700,-9.0800,13.0500,43.0709
1983,4.3000,3.4100,-11.7000,15.1100,64.9862
1984,0.6000,5.1100,-9.7500,14.8500,8.9116
1985,0.7000,5.2600,-8.8100,14.0700,9.8488
1986,2.7000,3.9900,-9.9300,13.9100,37.5638
1987,5.1000,4.4500,-8.1800,12.6300,64.4299
1988,1.3000,4.4600,-7.2800,11.7400,15.2606
1989,4.3000,3.7800,-9.7500,13.5300,58.1950
1990,4.2000,4.3800,-8.2900,12.6700,53.2343
1991,4.6000,5.0900,-8.5800,13.6800,62.9134
1992,4.3000,5.4800,-10.4100,15.9000,68.3565
1993,10.0000,4.8000,-9.3600,14.1600,141.5894
1994,1.1000,5.3700,-8.0000,13.3600,14.7005
1995,9.6000,4.6900,-10.6500,15.3400,147.2243
1996,5.9000,5.6200,-9.3000,14.9300,88.0577
1997,0.7000,5.9300,-9.6200,15.5600,10.8892
1998,10.6000,6.7100,-9.5100,16.2200,171.9174
1999,9.9000,6.0700,-8.4800,14.5400,143.9757
2000,3.5000,4.7300,-9.8700,14.5900,51.0797
2001,0.6000,4.4000,-8.6100,13.0100,7.8073
2002,5.5000,5.6800,-8.5800,14.2600,78.4147
2003,2.3000,5.5400,-7.6600,13.2000,30.3604
2004,9.3000,6.2200,-9.4000,15.6200,145.2724
2005,2.9000,5.4100,-7.2500,12.6500,36.6911
2006,5.2000,4.7700,-7.0700,11.8500,61.5999
2007,8.8000,6.3400,-8.4600,14.8000,130.2806
2008,6.1000,6.0600,-9.4600,15.5200,94.6935
2009,5.1000,6.1100,-8.0900,14.2000,72.4018
2010,1.5000,5.5400,-7.3800,12.9200,19.3835
2011,3.6000,4.9600,-9.0700,14.0300,50.5113
2012,5.4000,5.1700,-9.2700,14.4400,77.9988
2013,3.1000,6.2200,-8.1400,14.3500,44.4943
2014,5.0000,5.9700,-8.4200,14.3900,71.9529
2015,10.9000,6.1200,-7.6300,13.7500,149.8937
2016,0.5000,6.3900,-9.4400,15.8300,7.9133
2017,3.7000,5.6000,-6.9200,12.5200,46.3158
2018,5.8700,6.0400,-7.8600,13.8900,81.5114
2019,5.4300,6.0400,-7.9100,13.9400,75.7563
