year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.8000,13.8200,-5.1400,18.9600,15.1693
1981,2.6000,14.5400,-4.5700,19.1100,49.6866
1982,0.5000,13.6900,-4.8700,18.5700,9.2829
1983,2.6000,12.8600,-5.0500,17.9100,46.5710
1984,2.9000,13.1500,-6.0700,19.2100,55.7199
1985,2.8000,13.1300,-7.3400,20.4700,57.3113
1986,1.4000,12.6400,-4.5800,17.2200,24.1067
1987,2.4000,13.5300,-3.5100,17.0400,40.8943
1988,1.9000,12.1000,-4.3800,16.4800,31.3145
1989,0.6000,12.9300,-3.8500,16.7800,10.0669
1990,1.3000,13.4100,-3.0000,16.4100,21.3270
1991,6.4000,13.0400,-5.0400,18.0800,115.6854
1992,12.7000,13.8100,-5.5500,19.3600,245.9041
1993,9.1000,13.3500,-3.4800,16.8300,153.1521
1994,13.1000,13.4100,-5.7400,19.1600,250.9773
1995,56.8000,13.4000,-5.9900,19.3900,1101.4165
1996,10.7000,12.3400,-5.8500,18.1900,194.6294
1997,0.0000,15.1200,-4.1500,19.2700,0.0000
1998,4.8000,13.4700,-4.7300,18.2000,87.3574
1999,1.2000,13.8300,-3.2900,17.1200,20.5498
2000,0.5000,14.6200,-3.7400,18.3600,9.1785
2001,3.7000,14.7700,-3.9400,18.7100,69.2093
2002,7.6000,14.5900,-4.4900,19.0900,145.0596
2003,14.7000,12.9700,-5.9400,18.9000,277.8897
2004,4.2000,14.6400,-3.4000,18.0400,75.7872
2005,10.8000,14.7800,-3.9700,18.7500,202.4577
2006,12.7000,14.8600,-5.5900,20.4500,259.6975
2007,0.0000,16.0300,-3.5800,19.6000,0.0000
2008,21.1000,16.3400,-6.7900,23.1300,488.1419
2009,0.7000,15.4000,-2.3600,17.7700,12.4359
2010,7.2000,13.9300,-3.5200,17.4600,125.6908
2011,3.1000,14.2900,-5.2300,19.5200,60.5163
2012,11.0000,14.8800,-6.3000,21.1800,232.9250
2013,1.5000,16.1600,-4.7700,20.9300,31.3962
2014,3.0000,14.6600,-3.8400,18.5000,55.4928
2015,9.7000,15.7300,-4.2700,20.0000,193.9616
2016,21.7000,16.2700,-4.6400,20.9000,453.5619
2017,1.9000,15.5600,-2.7100,18.2700,34.7124
2018,2.2000,16.2100,-4.4200,20.6200,45.3727
2019,0.2000,15.8300,-5.4700,21.3000,4.2603
