year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.2000,15.8800,-3.2700,19.1500,22.9818
1981,8.5000,16.5600,-2.2900,18.8500,160.2414
1982,0.0000,15.0400,-2.7600,17.8000,0.0000
1983,0.7000,14.2800,-3.2800,17.5600,12.2938
1984,1.0000,14.9300,-4.7100,19.6300,19.6338
1985,3.1000,15.0900,-4.9400,20.0200,62.0698
1986,0.0000,13.9100,-2.2700,16.1800,0.0000
1987,0.7000,14.9100,-2.1400,17.0500,11.9333
1988,9.4000,14.2300,-1.9300,16.1600,151.8947
1989,2.9000,13.9000,-2.2800,16.1800,46.9286
1990,6.7000,15.0200,-1.0300,16.0500,107.5025
1991,14.3000,14.4300,-4.3300,18.7600,268.2597
1992,7.1000,14.3700,-2.1200,16.4900,117.1053
1993,9.6000,14.7200,-1.8500,16.5700,159.0896
1994,0.3000,14.6500,-2.6900,17.3400,5.2020
1995,15.6000,14.1000,-4.3600,18.4600,288.0092
1996,2.8000,13.1800,-3.5200,16.7000,46.7577
1997,0.0000,16.2600,-1.3100,17.5700,0.0000
1998,1.2000,15.4100,-2.7100,18.1200,21.7451
1999,0.8000,15.5600,-0.8000,16.3600,13.0879
2000,0.2000,16.7100,-1.1200,17.8400,3.5672
2001,0.0000,16.5800,-2.1300,18.7000,0.0000
2002,15.6000,16.5300,-3.8100,20.3300,317.2083
2003,3.0000,14.4000,-2.6400,17.0400,51.1136
2004,3.7000,16.6100,-1.6200,18.2300,67.4454
2005,12.6000,15.3200,-2.3300,17.6500,222.3288
2006,18.3000,16.2900,-5.2100,21.5000,393.4557
2007,0.0000,17.4900,-1.2200,18.7100,0.0000
2008,17.3000,17.4200,-6.2300,23.6400,409.0185
2009,0.9000,16.5400,-0.6000,17.1400,15.4243
2010,10.1000,15.9800,-0.8800,16.8700,170.3792
2011,1.7000,15.4300,-3.0400,18.4700,31.4054
2012,10.5000,15.3100,-5.1600,20.4700,214.9143
2013,2.0000,16.7900,-1.9000,18.6900,37.3806
2014,0.5000,15.4200,-2.0000,17.4200,8.7109
2015,4.4000,16.6700,-2.0200,18.6900,82.2388
2016,7.3000,17.3700,-1.6700,19.0300,138.9514
2017,8.2000,16.0500,-1.3400,17.3900,142.5897
2018,2.6000,16.8700,-2.6300,19.5000,50.6962
2019,6.1000,16.6100,-2.9600,19.5600,119.3424
