year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.3000,16.2300,-2.6200,18.8400,5.6533
1981,2.6000,16.9500,-1.5600,18.5000,48.1060
1982,0.5000,15.2000,-2.1700,17.3700,8.6839
1983,1.6000,14.6000,-2.8000,17.4000,27.8382
1984,1.5000,15.4400,-3.9600,19.4100,29.1076
1985,1.2000,15.1700,-3.7800,18.9500,22.7409
1986,0.3000,14.1400,-1.4400,15.5800,4.6731
1987,1.9000,14.9600,-1.2800,16.2400,30.8515
1988,8.2000,14.4800,-1.2600,15.7500,129.1110
1989,3.4000,14.0500,-1.7700,15.8200,53.7990
1990,12.7000,15.5900,-0.4000,15.9900,203.0613
1991,2.9000,14.8900,-3.0200,17.9100,51.9332
1992,4.0000,14.8500,-1.4400,16.2900,65.1581
1993,10.9000,15.2100,-0.8200,16.0400,174.8084
1994,2.7000,15.2000,-1.8500,17.0500,46.0349
1995,20.0000,14.5700,-3.9400,18.5100,370.2797
1996,1.6000,14.0200,-2.5800,16.6000,26.5597
1997,0.0000,16.8600,-0.3300,17.1900,0.0000
1998,1.8000,15.7300,-1.7700,17.5000,31.5047
1999,3.7000,16.1700,-0.0300,16.2000,59.9463
2000,0.1000,17.1100,-0.4200,17.5300,1.7528
2001,0.6000,16.9100,-1.3100,18.2200,10.9325
2002,13.6000,17.0600,-2.7700,19.8400,269.7603
2003,5.7000,14.9900,-1.2700,16.2600,92.6830
2004,1.5000,17.1000,-0.6400,17.7400,26.6044
2005,2.2000,16.1400,-1.0500,17.1800,37.8040
2006,11.3000,16.9200,-3.5900,20.5100,231.8069
2007,0.0000,18.1700,0.4000,17.7700,0.0000
2008,23.6000,18.0000,-4.9500,22.9500,541.7356
2009,1.0000,17.4200,0.7000,16.7200,16.7218
2010,11.3000,16.6900,0.4300,16.2600,183.6911
2011,0.6000,16.3100,-1.7500,18.0600,10.8359
2012,9.0000,16.2200,-3.5600,19.7800,178.0498
2013,3.1000,17.9100,-0.5200,18.4300,57.1320
2014,0.5000,16.5300,-0.5400,17.0700,8.5352
2015,1.6000,17.8100,-0.4300,18.2400,29.1785
2016,3.4000,18.3100,-0.2800,18.5900,63.2059
2017,7.2000,17.0800,0.1000,16.9800,122.2746
2018,2.0000,17.9200,-1.0200,18.9400,37.8851
2019,7.9000,17.8500,-1.8000,19.6600,155.2787
