year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.5000,5.0600,-16.7100,21.7700,32.6588
1981,3.5000,7.3000,-15.1600,22.4600,78.6178
1982,1.7000,6.9800,-12.4600,19.4300,33.0395
1983,2.5000,7.5700,-13.3800,20.9500,52.3628
1984,0.3000,5.8900,-15.2600,21.1500,6.3452
1985,3.5000,7.1200,-16.0700,23.1900,81.1520
1986,2.3000,6.9600,-14.9800,21.9400,50.4716
1987,4.6000,5.3100,-14.8700,20.1800,92.8323
1988,2.0000,5.9000,-12.8900,18.7900,37.5889
1989,7.6000,8.0100,-11.7800,19.7900,150.4277
1990,8.9000,8.3000,-15.1400,23.4400,208.6349
1991,1.1000,6.5600,-12.1700,18.7300,20.5992
1992,1.3000,7.5200,-12.2300,19.7600,25.6825
1993,3.0000,7.5400,-13.0400,20.5700,61.7243
1994,7.1000,6.9100,-14.2500,21.1700,150.2890
1995,2.5000,6.0000,-11.8100,17.8200,44.5414
1996,1.5000,7.6900,-12.2600,19.9500,29.9309
1997,0.2000,7.9100,-12.5300,20.4400,4.0886
1998,1.1000,9.9400,-12.8300,22.7600,25.0376
1999,1.1000,5.2700,-11.4800,16.7500,18.4258
2000,3.9000,7.8400,-14.3200,22.1600,86.4367
2001,8.0000,7.7100,-19.0000,26.7100,213.6870
2002,3.1000,9.4500,-10.9000,20.3500,63.0853
2003,1.5000,9.0400,-13.0300,22.0700,33.0987
2004,2.8000,7.9000,-11.1400,19.0400,53.3230
2005,7.7000,7.0500,-15.6200,22.6700,174.5423
2006,5.3000,7.0000,-14.8400,21.8500,115.7871
2007,4.0000,7.2200,-10.7200,17.9400,71.7670
2008,1.1000,9.4100,-12.3100,21.7300,23.8976
2009,1.8000,8.5100,-12.8800,21.4000,38.5116
2010,5.8000,4.8800,-16.3800,21.2600,123.2974
2011,7.4000,7.1500,-16.4000,23.5500,174.2947
2012,0.0000,7.6900,-14.9300,22.6200,0.0000
2013,25.2000,6.2700,-17.9800,24.2500,611.1444
2014,2.8000,8.9300,-11.9400,20.8600,58.4188
2015,31.4000,7.8900,-12.1400,20.0300,628.9845
2016,12.2000,9.2100,-13.4200,22.6400,276.1474
2017,5.3000,9.7600,-11.3000,21.0600,111.5993
2018,6.1000,9.0100,-14.4900,23.5000,143.3289
2019,1.2000,9.5300,-10.3000,19.8300,23.7904
