year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.0000,13.0100,-2.0800,15.0900,45.2663
1981,5.5000,14.7100,-1.4500,16.1600,88.9032
1982,3.0000,13.9000,-1.0000,14.9100,44.7164
1983,0.4000,12.8700,-1.9800,14.8500,5.9403
1984,1.0000,13.1600,-2.0600,15.2300,15.2279
1985,21.9000,13.0500,-2.2600,15.3200,335.4816
1986,0.9000,13.5700,-1.8400,15.4100,13.8677
1987,15.8000,13.2700,0.1100,13.1600,207.8868
1988,4.9000,13.0200,-0.8900,13.9000,68.1253
1989,18.3000,13.6000,-0.2700,13.8700,253.8007
1990,33.0000,13.0500,0.1500,12.8900,425.4457
1991,10.2000,12.7200,0.1200,12.6000,128.4816
1992,4.3000,13.8600,-0.8600,14.7200,63.3111
1993,7.9000,13.6600,-0.8200,14.4800,114.4076
1994,3.1000,14.1600,-0.5300,14.6800,45.5213
1995,10.2000,13.9400,0.4800,13.4600,137.3277
1996,10.4000,12.8500,-1.1800,14.0300,145.8800
1997,3.9000,14.8000,-0.5300,15.3300,59.7915
1998,2.5000,14.6700,0.1200,14.5500,36.3796
1999,0.0000,14.9100,1.4100,13.4900,0.0000
2000,10.3000,15.9900,-0.9600,16.9500,174.5693
2001,18.2000,15.1700,0.9200,14.2400,259.1821
2002,6.3000,14.8800,1.8500,13.0300,82.1059
2003,27.3000,14.3500,0.0400,14.3100,390.7243
2004,1.6000,15.9800,0.8700,15.1000,24.1640
2005,14.0000,16.0900,-0.5600,16.6500,233.0560
2006,15.4000,15.6800,0.1700,15.5100,238.9120
2007,2.2000,15.7200,1.8200,13.9100,30.5934
2008,22.0000,16.1100,-1.1700,17.2900,380.2828
2009,3.0000,15.6000,0.6000,15.0000,44.9964
2010,7.7000,14.1100,0.4800,13.6300,104.9742
2011,12.8000,14.6400,-0.8900,15.5200,198.7160
2012,3.3000,15.4800,-0.7000,16.1700,53.3774
2013,9.2000,16.5100,0.3300,16.1800,148.8844
2014,23.2000,16.0700,0.6300,15.4400,358.1486
2015,12.6000,15.8600,1.4200,14.4300,181.8442
2016,0.2000,15.9500,0.5800,15.3700,3.0740
2017,8.7000,16.1100,2.8800,13.2300,115.1184
2018,13.7000,17.3800,0.7400,16.6400,227.9852
2019,12.7000,16.5500,0.7800,15.7700,200.2505
