year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.0000,14.1800,-0.0800,14.2600,85.5787
1981,13.1000,15.9600,0.3200,15.6400,204.8663
1982,3.1000,15.2800,0.8200,14.4600,44.8309
1983,1.1000,14.2100,-0.0700,14.2800,15.7126
1984,0.4000,14.5400,-0.2800,14.8200,5.9286
1985,5.1000,14.0500,-0.3400,14.3900,73.4006
1986,2.1000,14.7500,0.3000,14.4400,30.3288
1987,10.8000,14.3100,1.6000,12.7100,137.2299
1988,10.1000,13.7900,0.6200,13.1700,133.0102
1989,37.3000,14.5300,0.6300,13.9000,518.5655
1990,39.5000,14.3600,1.3700,13.0000,513.4437
1991,10.8000,13.7100,1.7100,12.0100,129.6809
1992,7.7000,15.0900,0.8300,14.2500,109.7389
1993,9.4000,14.2900,1.0300,13.2600,124.6463
1994,6.4000,15.5400,0.8900,14.6500,93.7538
1995,3.6000,15.3300,1.8800,13.4500,48.4334
1996,12.9000,14.1800,0.5100,13.6800,176.4348
1997,8.6000,16.2300,0.9700,15.2500,131.1737
1998,6.8000,15.2000,1.6600,13.5300,92.0122
1999,0.0000,16.2200,3.1600,13.0600,0.0000
2000,9.3000,17.3600,1.0200,16.3400,151.9822
2001,6.0000,16.8900,2.6400,14.2500,85.4886
2002,10.9000,16.2500,3.3600,12.8900,140.5252
2003,18.1000,15.1400,0.7300,14.4100,260.8643
2004,0.4000,16.7200,1.6800,15.0500,6.0184
2005,11.9000,16.6900,0.0100,16.6800,198.5067
2006,14.8000,16.3900,0.2900,16.1000,238.2510
2007,3.2000,16.6100,2.3600,14.2400,45.5712
2008,22.3000,16.4100,-0.5600,16.9600,378.3137
2009,3.5000,15.6600,0.7200,14.9400,52.2739
2010,9.0000,14.6800,0.4900,14.1900,127.7437
2011,8.8000,15.2800,-0.0900,15.3700,135.2216
2012,0.6000,15.7600,0.1100,15.6500,9.3919
2013,11.2000,17.0400,0.9600,16.0800,180.1236
2014,6.5000,16.9000,1.1200,15.7800,102.5562
2015,8.7000,15.7200,1.6100,14.1100,122.7818
2016,1.5000,16.2400,0.7500,15.5000,23.2443
2017,13.3000,15.9500,2.8500,13.1000,174.2454
2018,13.3000,17.2000,0.3800,16.8200,223.7214
2019,11.6000,16.3600,0.7200,15.6500,181.4848
