year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.8000,7.7500,-9.4400,17.1900,116.8624
1981,5.6000,10.1100,-9.7000,19.8200,110.9654
1982,1.9000,9.3500,-7.2600,16.6100,31.5673
1983,8.7000,9.6700,-7.8700,17.5400,152.6228
1984,1.5000,8.6600,-9.1900,17.8500,26.7814
1985,12.9000,8.3700,-9.9000,18.2700,235.7332
1986,4.0000,9.1500,-9.0600,18.2100,72.8488
1987,9.6000,7.1900,-8.3600,15.5600,149.3454
1988,2.7000,7.8800,-7.1600,15.0500,40.6222
1989,6.3000,10.9500,-5.9000,16.8500,106.1755
1990,16.8000,9.7300,-8.5100,18.2400,306.4194
1991,9.6000,8.5500,-7.3900,15.9400,153.0245
1992,5.5000,9.5500,-6.4700,16.0200,88.1119
1993,4.4000,9.8800,-6.5400,16.4300,72.2739
1994,7.2000,9.5000,-7.5600,17.0600,122.8638
1995,4.4000,8.6900,-6.2400,14.9200,65.6640
1996,1.2000,9.1200,-7.3000,16.4300,19.7153
1997,15.8000,10.2700,-7.3200,17.6000,278.0189
1998,2.2000,10.8400,-6.2600,17.1000,37.6179
1999,5.3000,8.7100,-5.5300,14.2400,75.4708
2000,19.0000,10.0000,-10.2000,20.1900,383.6963
2001,12.5000,9.7800,-11.4700,21.2500,265.5761
2002,2.7000,11.7000,-5.8800,17.5800,47.4542
2003,3.8000,10.6200,-7.6300,18.2600,69.3817
2004,6.2000,10.3900,-6.3800,16.7700,103.9835
2005,16.2000,8.7700,-9.3800,18.1500,293.9513
2006,13.0000,9.1700,-9.1700,18.3300,238.3145
2007,0.7000,9.7800,-5.2600,15.0300,10.5214
2008,6.9000,10.5600,-7.9500,18.5100,127.7366
2009,12.3000,10.0800,-7.1900,17.2700,212.3990
2010,28.4000,7.0100,-9.3200,16.3300,463.8577
2011,2.4000,9.2500,-8.4200,17.6700,42.4133
2012,8.8000,9.2000,-9.6600,18.8600,165.9817
2013,22.3000,8.0300,-9.8200,17.8500,397.9909
2014,12.5000,11.3800,-6.2800,17.6600,220.7418
2015,15.4000,10.4300,-6.5700,17.0000,261.8056
2016,8.1000,11.0700,-7.4100,18.4800,149.6482
2017,14.7000,11.3500,-5.7300,17.0800,251.0591
2018,9.1700,10.9500,-7.0400,18.0000,164.9574
2019,12.4000,10.9500,-6.5700,17.5200,217.2432
