year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.8000,9.5800,-9.1200,18.7100,71.0826
1981,1.1000,11.4400,-7.5600,19.0000,20.9039
1982,2.2000,11.4200,-7.1600,18.5800,40.8797
1983,2.1000,10.3100,-8.1100,18.4300,38.6930
1984,0.0000,10.3500,-9.5000,19.8500,0.0000
1985,1.4000,9.7100,-9.1100,18.8200,26.3477
1986,0.0000,10.6000,-8.5600,19.1500,0.0000
1987,3.5000,11.0800,-5.8900,16.9700,59.3849
1988,0.9000,9.3200,-7.6300,16.9500,15.2553
1989,1.4000,11.0200,-7.2700,18.2900,25.6054
1990,0.4000,10.7000,-6.0800,16.7800,6.7111
1991,3.0000,10.0400,-6.5000,16.5400,49.6143
1992,2.7000,11.0300,-7.7800,18.8100,50.7741
1993,0.3000,11.0800,-6.6700,17.7500,5.3261
1994,0.1000,11.5200,-7.0500,18.5700,1.8572
1995,1.6000,9.6800,-6.8500,16.5300,26.4434
1996,0.0000,9.0900,-8.5700,17.6600,0.0000
1997,0.4000,12.2000,-6.0000,18.2000,7.2800
1998,1.9000,12.1800,-6.5900,18.7600,35.6535
1999,0.2000,11.9000,-5.1700,17.0600,3.4122
2000,1.1000,11.6500,-7.6600,19.3000,21.2319
2001,0.0000,11.1200,-5.4100,16.5400,0.0000
2002,0.1000,11.5000,-5.2300,16.7200,1.6723
2003,2.4000,11.4500,-7.8600,19.3100,46.3412
2004,0.0000,12.4100,-6.8800,19.2900,0.0000
2005,0.3000,11.6200,-8.1900,19.8100,5.9439
2006,2.8000,11.6800,-8.4400,20.1300,56.3557
2007,7.4000,11.5800,-5.3500,16.9200,125.2362
2008,4.3000,12.6000,-10.5500,23.1500,99.5522
2009,0.7000,12.3000,-6.2000,18.5000,12.9515
2010,4.1000,9.4500,-7.7000,17.1400,70.2879
2011,0.8000,10.1200,-8.1300,18.2500,14.5996
2012,0.0000,11.9100,-9.0600,20.9700,0.0000
2013,0.0000,13.2900,-6.7600,20.0500,0.0000
2014,1.0700,12.6400,-6.1900,18.8300,20.0891
2015,1.7000,11.6200,-6.5400,18.1600,30.8695
2016,2.6000,12.2700,-7.6300,19.9000,51.7351
2017,2.9000,11.6800,-5.2000,16.8700,48.9325
2018,2.4000,11.8600,-6.6600,18.5100,44.4339
2019,2.4000,11.8600,-6.2700,18.1200,43.4944
