year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,26.1000,10.4300,-14.0400,24.4700,638.7237
1981,55.7000,12.4800,-13.3000,25.7800,1435.9056
1982,2.8000,12.4900,-9.6300,22.1200,61.9396
1983,5.4000,12.5700,-9.7900,22.3600,120.7300
1984,11.1000,10.8100,-12.9100,23.7200,263.2519
1985,9.4000,9.6500,-16.3100,25.9700,244.1066
1986,64.6000,10.9100,-14.4000,25.3000,1634.4440
1987,39.7000,10.0800,-11.0300,21.1100,837.9999
1988,18.0000,8.6200,-13.1700,21.7900,392.2970
1989,22.7000,10.2900,-11.3100,21.6000,490.2986
1990,30.8000,11.9000,-7.3800,19.2700,593.6559
1991,16.5000,11.7400,-10.7500,22.4900,371.1424
1992,19.7000,11.6900,-10.4800,22.1700,436.8004
1993,25.2000,10.5100,-9.9800,20.4800,516.2043
1994,24.2000,9.9300,-14.8800,24.8200,600.5727
1995,13.2000,11.8000,-11.0400,22.8500,301.5747
1996,8.4000,10.4300,-13.7400,24.1800,203.0738
1997,11.4000,15.8600,-10.7500,26.6200,303.4270
1998,9.4000,9.8700,-12.9000,22.7700,214.0652
1999,10.4000,11.0600,-10.0500,21.1100,219.5877
2000,10.8000,13.4800,-10.6000,24.0800,260.0335
2001,7.6000,13.1700,-9.8700,23.0400,175.0757
2002,23.2000,10.8600,-12.5900,23.4500,544.1369
2003,18.1000,9.8000,-11.1800,20.9800,379.7393
2004,25.1000,12.4300,-12.2300,24.6600,619.0514
2005,29.2000,11.9200,-14.8300,26.7500,780.9907
2006,34.1000,12.5100,-12.5600,25.0700,854.7684
2007,17.7000,12.7700,-9.9300,22.7000,401.7639
2008,29.7000,14.7200,-12.8400,27.5600,818.5380
2009,12.9000,12.8800,-9.5900,22.4800,289.9680
2010,20.7000,9.0200,-12.5700,21.5900,446.8135
2011,12.9000,10.7800,-13.2200,23.9900,309.5202
2012,11.9000,13.2800,-14.0100,27.2900,324.7163
2013,18.1000,13.8500,-13.8600,27.7000,501.4312
2014,20.3000,11.3500,-11.3200,22.6600,460.0887
2015,11.1000,13.2200,-10.3000,23.5100,260.9937
2016,26.8000,13.0200,-12.2700,25.2900,677.7701
2017,12.3000,11.3100,-10.8200,22.1200,272.1149
2018,20.8000,12.2500,-12.8600,25.1200,522.4478
2019,24.1000,11.3200,-14.6600,25.9800,626.1064
