year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,8.3000,10.8000,-2.3700,13.1700,109.3333
1981,11.2000,13.1900,-2.4200,15.6100,174.8707
1982,17.6000,12.9500,-1.1700,14.1200,248.5707
1983,15.3000,12.3900,-1.4300,13.8300,211.5332
1984,5.1000,11.4300,-2.5500,13.9900,71.3309
1985,17.1000,11.2800,-1.9800,13.2600,226.7914
1986,18.5000,12.2400,-2.3400,14.5800,269.7354
1987,41.1000,11.5800,-0.6400,12.2200,502.3929
1988,9.2000,11.6000,-1.1500,12.7400,117.2448
1989,30.7000,12.4100,-0.0600,12.4700,382.8883
1990,27.4000,12.2300,-0.4400,12.6700,347.0481
1991,5.7000,10.8000,-0.2100,11.0100,62.7694
1992,32.1000,11.9500,-0.3600,12.3100,395.2698
1993,47.3000,11.9900,-0.2500,12.2400,578.8617
1994,11.1000,13.0400,-0.3800,13.4200,148.9523
1995,14.0000,12.2700,0.2500,12.0200,168.3192
1996,4.8000,11.8800,-1.0800,12.9700,62.2478
1997,0.8000,13.1100,-0.6900,13.8000,11.0399
1998,40.5000,12.6700,0.2500,12.4100,502.7684
1999,3.4000,13.2700,0.9800,12.2900,41.7768
2000,21.6000,13.4100,-0.6500,14.0600,303.7504
2001,40.3000,13.5500,0.4300,13.1300,529.0017
2002,15.6000,13.7300,1.3200,12.4100,193.6197
2003,8.8000,12.5200,-0.4000,12.9200,113.7400
2004,5.9000,13.8500,0.6500,13.2000,77.8899
2005,27.9000,13.0900,-0.5800,13.6700,381.4004
2006,21.4000,13.5800,-0.5900,14.1600,303.1289
2007,7.3000,14.1700,1.3800,12.7900,93.3483
2008,15.6000,13.8000,-0.2100,14.0100,218.5535
2009,12.3000,13.6000,0.7600,12.8400,157.9460
2010,12.3000,11.6300,-0.2200,11.8500,145.8144
2011,21.3000,13.1800,-1.0800,14.2500,303.5831
2012,1.9000,13.8600,-0.7400,14.6100,27.7533
2013,52.2000,12.6300,-1.1800,13.8100,720.9627
2014,12.0000,15.2000,0.3200,14.8800,178.6130
2015,1.9000,13.7500,0.9200,12.8300,24.3834
2016,4.1000,14.7900,0.5100,14.2800,58.5360
2017,42.4000,14.9900,1.6700,13.3300,565.1500
2018,5.3000,15.1000,0.1100,14.9900,79.4350
2019,21.6000,14.4500,0.5000,13.9500,301.3659
