year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.6000,9.4900,-4.2300,13.7200,21.9540
1981,7.8000,10.5400,-3.0900,13.6400,106.3756
1982,15.1000,9.6500,-2.6500,12.3000,185.7293
1983,3.1000,8.7900,-4.1800,12.9600,40.1838
1984,6.2000,9.7400,-4.4300,14.1700,87.8261
1985,14.7000,9.7300,-4.4200,14.1500,208.0430
1986,2.7000,9.6700,-3.3200,12.9900,35.0777
1987,9.1000,9.7500,-1.0600,10.8100,98.4013
1988,10.7000,8.8200,-3.0500,11.8800,127.0689
1989,22.1000,9.2100,-3.5500,12.7600,282.0163
1990,26.5000,9.5300,-2.6500,12.1700,322.5485
1991,8.5000,9.3200,-2.1200,11.4400,97.2269
1992,8.9000,10.0000,-3.2100,13.2200,117.6167
1993,13.5000,9.2300,-3.0300,12.2600,165.5746
1994,15.2000,10.4800,-3.2900,13.7600,209.2100
1995,12.0000,10.4100,-2.4800,12.8800,154.6116
1996,14.2000,8.7700,-3.5600,12.3300,175.1015
1997,9.1000,11.2400,-2.2000,13.4400,122.3357
1998,2.4000,10.3400,-2.7100,13.0400,31.3074
1999,0.3000,10.7400,-0.9000,11.6400,3.4927
2000,9.7000,11.8500,-2.9700,14.8200,143.7252
2001,18.2000,10.9100,-1.2900,12.2000,222.0347
2002,15.7000,10.6900,-1.1600,11.8500,186.0841
2003,12.2000,10.3500,-2.1600,12.5100,152.6220
2004,10.4000,11.9700,-1.9600,13.9300,144.8607
2005,11.1000,11.6500,-2.6700,14.3200,158.9890
2006,23.6000,11.8400,-2.8100,14.6500,345.8500
2007,8.6000,12.0300,-1.2000,13.2300,113.7824
2008,17.9000,12.3700,-4.4700,16.8400,301.3554
2009,13.8000,11.6100,-1.3000,12.9100,178.1543
2010,7.5000,10.4200,-1.8400,12.2700,92.0042
2011,14.3000,10.3400,-3.4700,13.8100,197.4398
2012,13.1000,11.0200,-3.5200,14.5500,190.5656
2013,8.7000,12.8200,-2.0100,14.8300,128.9886
2014,16.4000,11.4200,-1.8700,13.3000,218.1109
2015,5.6000,11.3000,-1.2800,12.5700,70.4109
2016,10.7000,11.5700,-2.2700,13.8400,148.1105
2017,15.3000,10.2900,-0.3400,10.6300,162.6937
2018,22.8000,12.2300,-3.2500,15.4800,352.9021
2019,16.8000,10.8600,-3.5500,14.4100,242.1578
