year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,17.5000,5.5400,-15.4800,21.0200,367.8817
1981,16.5000,7.3500,-16.0900,23.4400,386.7616
1982,16.2000,7.5600,-12.0300,19.5900,317.3380
1983,22.6000,7.9700,-12.5800,20.5500,464.3208
1984,8.3000,5.6000,-14.1900,19.7900,164.2308
1985,18.6000,6.7200,-14.2100,20.9300,389.3110
1986,16.4000,6.4300,-15.5000,21.9300,359.6057
1987,23.4000,5.8300,-13.5000,19.3400,452.4865
1988,26.2000,5.6800,-11.8500,17.5300,459.3118
1989,25.6000,7.8700,-11.2800,19.1500,490.1448
1990,24.5000,8.1900,-13.1300,21.3200,522.3163
1991,36.4000,6.2500,-12.9900,19.2400,700.3773
1992,17.3000,6.8000,-11.6100,18.4100,318.5285
1993,18.8000,7.2500,-12.6500,19.9000,374.0796
1994,15.3000,6.8800,-13.3300,20.2000,309.1025
1995,17.3000,6.1900,-11.3400,17.5300,303.2711
1996,9.8000,7.2200,-11.7700,18.9900,186.0581
1997,25.8000,7.2600,-12.6200,19.8700,512.7002
1998,11.0000,9.9700,-10.6900,20.6600,227.2542
1999,13.2000,5.2400,-10.4000,15.6400,206.3928
2000,44.3000,6.8700,-15.1700,22.0400,976.5600
2001,36.8000,7.5300,-17.1800,24.7100,909.3013
2002,21.5000,9.0200,-10.2700,19.2900,414.7480
2003,14.7000,8.0300,-12.3200,20.3500,299.1830
2004,47.6000,7.4000,-11.1200,18.5200,881.5393
2005,40.7000,6.1400,-15.0300,21.1700,861.6741
2006,23.0000,6.6900,-14.9700,21.6600,498.1333
2007,22.0000,6.6700,-8.7900,15.4600,340.1588
2008,16.2000,9.4400,-12.6300,22.0800,357.6204
2009,37.8000,7.9800,-11.2700,19.2600,727.8737
2010,25.8000,4.5200,-14.5700,19.0900,492.4528
2011,36.5000,6.3500,-14.2000,20.5400,749.7541
2012,18.0000,6.9100,-15.6000,22.5100,405.1563
2013,47.0000,5.5200,-16.6100,22.1300,1040.0884
2014,18.1000,7.8600,-13.3100,21.1700,383.1713
2015,26.4000,8.1300,-12.2700,20.4000,538.5154
2016,28.0000,8.6100,-11.6100,20.2200,566.1816
2017,56.1000,8.1700,-11.2100,19.3800,1087.1272
2018,31.8000,8.2800,-14.5700,22.8500,726.7130
2019,6.4000,8.5800,-10.0300,18.6100,119.1209
