year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,21.2000,9.8700,-1.6700,11.5400,244.6157
1981,58.7000,11.8200,-1.4100,13.2400,776.9626
1982,12.4000,11.4600,0.4800,10.9800,136.1760
1983,28.6000,11.5000,0.6500,10.8500,310.2147
1984,35.5000,10.1400,-0.5700,10.7100,380.3419
1985,50.8000,9.5900,-0.7400,10.3300,524.9959
1986,63.8000,11.2200,-1.2600,12.4800,796.2702
1987,33.7000,9.4700,0.3400,9.1300,307.7014
1988,12.2000,10.9100,0.8100,10.1000,123.1788
1989,26.7000,12.0000,1.5200,10.4700,279.6393
1990,19.9000,10.6300,0.4300,10.2000,203.0334
1991,37.9000,10.3200,0.7400,9.5800,362.9850
1992,22.8000,11.1600,1.6700,9.4900,216.4099
1993,31.9000,11.2800,1.4300,9.8500,314.2612
1994,10.1000,12.0400,0.8100,11.2400,113.4811
1995,19.5000,11.2900,1.5400,9.7500,190.0873
1996,15.7000,11.0400,0.2800,10.7600,168.9663
1997,35.6000,11.9300,0.6500,11.2800,401.6626
1998,48.4000,12.2200,1.2000,11.0200,533.4533
1999,9.9000,11.7800,2.4800,9.3000,92.0631
2000,33.4000,12.1600,-0.1800,12.3400,412.0843
2001,69.1000,12.5300,0.5800,11.9500,826.0805
2002,9.9000,12.8700,2.2400,10.6300,105.2437
2003,37.5000,11.5900,0.4800,11.1100,416.7147
2004,26.5000,12.5000,1.8500,10.6600,282.4713
2005,26.0000,11.6900,0.1300,11.5600,300.5374
2006,113.7000,11.3300,-0.0200,11.3500,1291.0498
2007,7.2000,12.3800,2.7700,9.6200,69.2350
2008,12.0000,12.4800,0.8500,11.6200,139.4538
2009,23.3000,12.6500,1.4900,11.1600,260.0303
2010,47.5000,9.6700,-0.2000,9.8700,468.9615
2011,82.4000,11.2200,-0.7000,11.9200,982.4389
2012,19.9000,11.9300,-0.4400,12.3700,246.0975
2013,59.0000,10.8300,-1.1500,11.9800,707.1036
2014,15.9000,13.6900,1.6300,12.0600,191.6879
2015,48.8000,12.5600,1.1300,11.4300,557.7192
2016,56.4000,13.4300,1.0100,12.4100,700.0869
2017,39.8000,13.2900,1.9700,11.3200,450.4552
2018,53.3000,13.0900,1.1400,11.9500,636.8449
2019,46.6700,13.0900,1.4700,11.6200,542.3779
