year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.3000,4.7600,-9.5600,14.3200,75.9121
1981,1.2300,4.4200,-8.4400,12.8600,15.8588
1982,2.6000,2.8000,-9.2200,12.0200,31.2508
1983,3.4000,2.4800,-12.1800,14.6600,49.8305
1984,2.4000,3.7600,-9.8000,13.5600,32.5514
1985,2.8000,4.3100,-9.5000,13.8100,38.6703
1986,3.3000,3.4400,-9.7600,13.2000,43.5573
1987,7.3000,3.9300,-9.0400,12.9700,94.7006
1988,8.3000,3.6800,-7.5100,11.1900,92.8436
1989,9.6000,2.8500,-9.1100,11.9600,114.8366
1990,12.5000,3.1700,-8.5700,11.7300,146.6754
1991,5.6000,4.2200,-8.6900,12.9100,72.2937
1992,0.2000,4.3100,-10.2600,14.5700,2.9134
1993,10.4000,3.6300,-8.8700,12.5100,130.0847
1994,6.8000,3.7900,-8.3000,12.0900,82.1834
1995,12.9000,3.6400,-11.0600,14.7000,189.6465
1996,10.7000,4.0100,-9.4000,13.4100,143.5313
1997,5.4000,3.9200,-10.0500,13.9700,75.4471
1998,2.4000,5.6100,-8.7600,14.3700,34.4769
1999,6.0000,4.8900,-8.0800,12.9600,77.7883
2000,1.7000,3.7500,-10.0700,13.8200,23.4926
2001,8.1000,2.9900,-8.4800,11.4700,92.8913
2002,12.9000,4.6100,-8.6000,13.2000,170.3211
2003,0.0000,4.6500,-7.9800,12.6200,0.0000
2004,9.7000,4.5400,-10.0500,14.5900,141.4881
2005,13.3000,3.9600,-7.7000,11.6500,155.0025
2006,0.1000,3.5400,-7.0000,10.5400,1.0539
2007,9.5000,5.0300,-9.6100,14.6400,139.0325
2008,13.0000,4.7400,-10.0100,14.7500,191.7092
2009,5.1000,4.4400,-7.7100,12.1500,61.9884
2010,0.5000,4.7600,-7.3300,12.0800,6.0421
2011,6.2000,3.4900,-9.6900,13.1800,81.7169
2012,11.0000,3.8300,-10.1000,13.9400,153.3070
2013,5.5000,4.5700,-8.3700,12.9300,71.1252
2014,7.6000,4.7000,-8.9200,13.6100,103.4536
2015,4.4000,4.6300,-8.1100,12.7400,56.0674
2016,0.8000,4.7200,-9.7700,14.4900,11.5901
2017,12.2000,3.5100,-7.3800,10.8900,132.8559
2018,4.9000,5.0800,-9.1800,14.2600,69.8713
2019,10.1000,4.1200,-8.4100,12.5300,126.5596
