year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.3000,9.4100,-5.1200,14.5300,18.8830
1981,1.0000,9.4100,-3.8800,13.2800,13.2843
1982,1.2000,8.4700,-4.2500,12.7200,15.2622
1983,2.1000,7.8200,-5.9900,13.8100,29.0024
1984,0.4000,8.3600,-6.0800,14.4400,5.7756
1985,0.8000,8.9800,-4.5200,13.5000,10.7986
1986,2.3000,8.3900,-4.5000,12.8900,29.6449
1987,7.4000,8.8400,-4.2200,13.0700,96.6860
1988,1.3000,8.2600,-3.1000,11.3600,14.7734
1989,0.4000,8.3700,-3.8100,12.1800,4.8718
1990,0.4000,8.5200,-2.9700,11.5000,4.5989
1991,0.4000,8.9100,-3.7700,12.6700,5.0688
1992,0.3000,9.3600,-5.5000,14.8600,4.4576
1993,1.4000,8.8200,-3.7500,12.5700,17.6004
1994,1.2000,8.9400,-3.6700,12.6200,15.1388
1995,0.9000,8.6600,-4.7900,13.4400,12.0989
1996,1.1000,8.3100,-4.6600,12.9700,14.2637
1997,1.1000,9.3400,-4.8300,14.1700,15.5860
1998,0.0000,10.0000,-3.9500,13.9600,0.0000
1999,0.0000,9.6100,-3.1200,12.7200,0.0000
2000,0.6000,9.5300,-4.3500,13.8800,8.3299
2001,2.3000,8.5400,-3.1000,11.6400,26.7623
2002,1.1000,9.4800,-3.9300,13.4100,14.7526
2003,0.2000,9.4900,-3.3300,12.8300,2.5651
2004,1.8000,9.8400,-4.2700,14.1100,25.4069
2005,1.6000,9.3600,-3.3300,12.7000,20.3142
2006,0.9000,8.7100,-2.8500,11.5600,10.4068
2007,0.4000,9.9900,-3.9200,13.9200,5.5667
2008,3.4000,10.3300,-5.3700,15.7000,53.3715
2009,0.2000,10.0200,-2.2200,12.2400,2.4477
2010,0.2000,10.1800,-1.9500,12.1300,2.4256
2011,0.0000,9.0100,-3.8000,12.8100,0.0000
2012,1.6000,9.2600,-5.0200,14.2800,22.8525
2013,0.3000,10.6700,-3.1500,13.8200,4.1462
2014,0.9000,10.3300,-2.9900,13.3200,11.9924
2015,0.8000,10.8300,-1.5900,12.4200,9.9354
2016,2.4000,10.8600,-2.4900,13.3400,32.0240
2017,0.8000,9.6600,-0.8800,10.5300,8.4257
2018,2.7000,11.3800,-2.6200,14.0000,37.7984
2019,4.5000,10.8500,-2.1600,13.0100,58.5600
