year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.3000,-2.8400,-13.5700,10.7200,99.7203
1981,14.8000,-1.9900,-12.8900,10.9000,161.3157
1982,9.3000,-3.0900,-14.9800,11.8800,110.5134
1983,4.9000,-4.1800,-14.4900,10.3100,50.4952
1984,10.3000,-2.8100,-15.3600,12.5600,129.3394
1985,9.6000,-3.1800,-14.0800,10.9000,104.6363
1986,5.3000,-4.5900,-12.8500,8.2600,43.7766
1987,13.9000,-2.7800,-13.7200,10.9400,152.0146
1988,15.2000,-3.5300,-12.3000,8.7700,133.3642
1989,14.1000,-4.7400,-15.1900,10.4500,147.2803
1990,9.0000,-3.2700,-12.4200,9.1500,82.3143
1991,20.6000,-2.9300,-14.2000,11.2700,232.0849
1992,16.8000,-4.6300,-14.0400,9.4100,158.0179
1993,24.9000,-3.9300,-13.1400,9.2000,229.1822
1994,7.9000,-3.7900,-14.7500,10.9600,86.5477
1995,11.6000,-4.1900,-14.8100,10.6200,123.2402
1996,8.0000,-4.3500,-14.4400,10.0900,80.6817
1997,12.0000,-1.7100,-13.5400,11.8300,141.9768
1998,6.2000,-2.5800,-13.3500,10.7700,66.7505
1999,12.1000,-3.3000,-10.4500,7.1500,86.4758
2000,7.0000,-2.6800,-13.1100,10.4300,72.9986
2001,6.2000,-1.5500,-12.6800,11.1300,69.0331
2002,12.7000,-1.8900,-12.5900,10.7000,135.8596
2003,11.5000,-3.8700,-12.6200,8.7500,100.5800
2004,9.0000,-1.5600,-13.5400,11.9800,107.8082
2005,15.2000,-2.8300,-14.2800,11.4500,174.0488
2006,13.6000,-2.0500,-13.0300,10.9700,149.2528
2007,4.7000,-0.7500,-12.6500,11.8900,55.8991
2008,13.1000,-1.1000,-16.8200,15.7200,205.9434
2009,24.2000,-2.0500,-12.9000,10.8600,262.7565
2010,16.4000,-1.7000,-12.0300,10.3300,169.4484
2011,15.7000,-2.1700,-12.8600,10.7000,167.9437
2012,10.2000,-3.2000,-17.2400,14.0400,143.2033
2013,13.6000,-1.0800,-12.8200,11.7400,159.6568
2014,7.0000,-2.6600,-13.5200,10.8600,76.0298
2015,12.8000,-2.1800,-11.9900,9.8100,125.5059
2016,8.4000,-0.6900,-11.4200,10.7300,90.1557
2017,47.1000,-3.5100,-14.3700,10.8600,511.4150
2018,30.5000,-2.1300,-13.0200,10.8900,332.2651
2019,28.6700,-2.1300,-12.7200,10.5900,303.6185
