year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.9000,8.5600,-9.9800,18.5400,220.6226
1981,30.8000,10.4500,-11.1500,21.6000,665.2488
1982,10.0000,10.0900,-7.5500,17.6400,176.4140
1983,24.9000,10.4900,-7.6500,18.1400,451.6385
1984,7.2000,8.8300,-9.2000,18.0300,129.8110
1985,27.2000,9.3100,-9.4100,18.7100,508.9685
1986,12.0000,9.7500,-9.6500,19.4000,232.7994
1987,26.0000,8.4900,-8.0500,16.5400,430.0457
1988,13.1000,8.8800,-6.7300,15.6100,204.4351
1989,14.0000,10.7900,-6.4300,17.2200,241.0685
1990,43.0000,9.5700,-9.1400,18.7100,804.5123
1991,30.2000,8.7600,-9.4800,18.2300,550.6095
1992,9.9000,9.8000,-7.3600,17.1600,169.9208
1993,17.9000,9.8500,-8.1500,18.0000,322.1217
1994,19.5000,9.8200,-9.2500,19.0700,371.8353
1995,10.3000,8.8900,-7.4700,16.3600,168.5214
1996,6.9000,9.3000,-8.8300,18.1300,125.0796
1997,23.2000,10.1800,-8.3500,18.5300,429.8545
1998,14.8000,12.0300,-6.7900,18.8200,278.5274
1999,18.3000,9.1400,-6.1700,15.3100,280.2384
2000,45.7000,10.1900,-11.0300,21.2200,969.7969
2001,36.4000,10.3800,-11.5800,21.9600,799.5207
2002,15.8000,12.2100,-6.6100,18.8200,297.2823
2003,17.9000,10.8900,-8.1400,19.0300,340.6993
2004,27.2000,10.8500,-6.6700,17.5200,476.6719
2005,43.9000,9.2300,-10.4900,19.7200,865.7790
2006,56.9000,8.9200,-11.2900,20.2100,1149.9243
2007,8.2000,9.3600,-6.0500,15.4100,126.3244
2008,8.5000,10.7800,-9.4000,20.1800,171.5243
2009,66.7000,10.1800,-8.4700,18.6500,1244.2015
2010,48.9000,7.0300,-11.0400,18.0700,883.6395
2011,26.2000,9.1700,-11.1700,20.3400,532.9238
2012,12.6000,9.5700,-11.0500,20.6200,259.7724
2013,50.2000,8.3600,-12.0700,20.4300,1025.7946
2014,11.9000,11.4100,-7.4600,18.8700,224.6022
2015,44.8000,10.7500,-8.8000,19.5500,875.7404
2016,29.7000,11.0900,-8.2300,19.3200,573.8982
2017,41.0000,11.3800,-6.9600,18.3400,751.9123
2018,14.5000,11.0400,-9.9100,20.9500,303.8415
2019,8.7000,11.4800,-7.1700,18.6500,162.2399
