year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.6000,10.3100,-2.4400,12.7500,33.1496
1981,43.2000,12.4300,-2.5700,15.0000,648.0219
1982,14.5000,12.3200,-0.6200,12.9400,187.6549
1983,35.4000,12.1200,-0.5300,12.6500,447.7946
1984,36.7000,10.7400,-1.7700,12.5200,459.3773
1985,25.2000,10.3800,-1.6600,12.0400,303.3910
1986,41.8000,11.9400,-2.1600,14.0900,589.1579
1987,25.5000,10.4900,-0.5300,11.0200,281.0993
1988,17.2000,11.3100,-0.3200,11.6300,199.9664
1989,21.0000,12.5700,0.3200,12.2500,257.1709
1990,41.1700,13.3100,0.4300,12.8800,530.0954
1991,41.2700,13.3100,0.2800,13.0300,537.6342
1992,7.6000,11.6600,0.6000,11.0600,84.0320
1993,20.7000,11.6300,0.3900,11.2400,232.7690
1994,12.6000,12.4100,-0.0200,12.4300,156.5599
1995,11.8000,11.6000,0.6200,10.9800,129.6162
1996,22.5000,11.2500,-0.5200,11.7800,264.9673
1997,13.9000,12.0600,-0.1700,12.2300,170.0084
1998,39.0000,12.7400,0.3400,12.4000,483.6066
1999,1.3000,12.4800,1.5600,10.9200,14.1909
2000,31.1000,12.7200,-0.8900,13.6100,423.3965
2001,44.7000,12.9400,-0.1100,13.0600,583.6406
2002,11.0000,13.5300,1.6800,11.8500,130.3790
2003,23.6000,12.0800,-0.2800,12.3600,291.7040
2004,19.6000,12.9400,1.1200,11.8200,231.6590
2005,28.7000,12.1800,-0.4600,12.6400,362.8422
2006,57.8000,12.0800,-0.7700,12.8500,742.6909
2007,23.3000,12.8700,1.5900,11.2800,262.9157
2008,10.3000,13.0200,0.0000,13.0200,134.1125
2009,32.0000,13.0400,0.8500,12.1900,390.0870
2010,62.7000,10.2200,-0.9300,11.1500,699.2186
2011,37.0000,11.5100,-1.5800,13.0900,484.1575
2012,18.4000,11.9600,-1.5700,13.5300,249.0349
2013,67.6000,11.1200,-2.2500,13.3600,903.4136
2014,15.3000,13.9600,0.3400,13.6200,208.4322
2015,27.3000,12.7400,0.1400,12.6000,343.9543
2016,59.5000,13.5300,-0.3500,13.8800,826.0465
2017,35.6000,13.6500,0.8700,12.7800,455.0841
2018,45.4000,13.1900,-1.1500,14.3400,651.0426
2019,42.6000,13.3500,-0.1400,13.4900,574.6781
