year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.2000,-0.9400,-24.4100,23.4600,168.9350
1981,7.6000,1.3300,-23.0400,24.3700,185.2153
1982,9.8000,1.7600,-20.9700,22.7300,222.7521
1983,10.4000,1.8100,-21.7900,23.6000,245.4714
1984,13.2000,1.0700,-22.5900,23.6600,312.2787
1985,13.7000,1.8700,-23.2200,25.0900,343.7717
1986,7.1000,2.0400,-22.4800,24.5200,174.0774
1987,12.5000,-0.6900,-22.2600,21.5700,269.6627
1988,26.0000,0.5000,-22.8900,23.3900,608.1152
1989,10.0000,2.8600,-18.9900,21.8500,218.5203
1990,20.0000,4.2300,-21.6800,25.9100,518.2087
1991,11.6000,1.4300,-19.0000,20.4300,237.0306
1992,18.9000,2.4600,-21.0700,23.5300,444.7604
1993,18.1000,2.1700,-19.8800,22.0500,399.0565
1994,14.8000,1.4800,-22.8300,24.3200,359.8763
1995,14.7000,1.1200,-19.6200,20.7400,304.9032
1996,12.4000,2.9500,-20.2000,23.1500,287.0325
1997,22.0000,2.7900,-21.0800,23.8800,525.3138
1998,15.8000,4.7300,-21.1700,25.9000,409.2093
1999,13.6000,0.0400,-19.9200,19.9700,271.5637
2000,20.8000,2.2700,-21.6000,23.8700,496.4646
2001,11.5000,2.5800,-24.2200,26.8000,308.2300
2002,32.1000,4.3800,-17.7900,22.1700,711.8105
2003,10.4000,4.2100,-20.8100,25.0200,260.1937
2004,34.8000,2.1200,-18.9100,21.0400,732.1293
2005,21.7000,1.6700,-20.5400,22.2100,481.9717
2006,23.0000,2.3800,-22.1300,24.5100,563.7172
2007,16.4000,2.5600,-17.9800,20.5400,336.8703
2008,9.3000,5.0900,-19.0400,24.1300,224.4275
2009,29.8000,2.8900,-21.9500,24.8400,740.2075
2010,42.8000,1.0500,-22.8000,23.8600,1021.0622
2011,30.1000,2.8200,-21.7300,24.5500,738.8743
2012,13.8000,2.6600,-22.9000,25.5600,352.7552
2013,35.4000,1.6100,-23.3300,24.9400,882.9453
2014,25.7000,4.6900,-20.7700,25.4600,654.2730
2015,44.0000,3.3400,-18.5800,21.9200,964.4928
2016,9.7000,4.1100,-18.6800,22.7800,221.0101
2017,16.2000,4.6900,-17.9700,22.6600,367.1480
2018,6.3000,4.4700,-21.5400,26.0100,163.8600
2019,7.7000,4.5700,-16.6500,21.2200,163.4241
