year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.8000,12.4800,-0.8200,13.3000,143.6322
1981,14.1000,15.5400,-0.9500,16.4900,232.4821
1982,13.5000,15.2100,0.2100,15.0100,202.5858
1983,10.8000,14.3400,0.0900,14.2500,153.9146
1984,2.5000,13.2000,-0.7800,13.9800,34.9532
1985,16.4000,13.0600,-0.6400,13.6900,224.5687
1986,19.9000,14.2500,-0.9000,15.1500,301.5720
1987,69.0000,13.4400,0.5300,12.9000,890.1983
1988,1.1000,13.3700,0.2400,13.1300,14.4394
1989,27.8000,14.3700,1.2400,13.1300,365.0348
1990,15.3000,13.8700,0.8100,13.0600,199.8110
1991,3.8000,12.5200,1.1700,11.3500,43.1281
1992,44.1000,13.8100,1.0600,12.7500,562.2961
1993,36.4000,13.8900,1.1500,12.7500,463.9839
1994,19.7000,14.8800,0.9000,13.9700,275.2628
1995,6.4000,13.9500,1.6600,12.2900,78.6699
1996,12.4000,13.5300,0.2500,13.2800,164.6701
1997,1.8000,14.9400,0.7300,14.2000,25.5646
1998,11.8000,13.9100,1.5400,12.3700,145.9629
1999,5.7000,14.7000,2.4900,12.2100,69.5846
2000,20.9000,15.2100,0.4200,14.7900,309.0873
2001,41.6000,15.2200,1.5500,13.6700,568.5163
2002,22.7000,15.1300,2.5600,12.5700,285.2984
2003,18.4000,13.9800,0.9800,12.9900,239.0871
2004,2.3000,15.6000,1.9600,13.6400,31.3659
2005,36.2000,14.5800,0.3500,14.2300,515.1024
2006,19.5000,15.1000,0.6100,14.5000,282.7264
2007,6.2000,15.6300,2.4700,13.1600,81.5884
2008,24.3000,15.2500,0.7500,14.5000,352.3108
2009,7.9000,14.9900,1.7300,13.2600,104.7908
2010,16.2000,12.9200,0.8700,12.0500,195.1486
2011,24.8000,14.6600,0.1200,14.5400,360.5309
2012,2.8000,15.3900,0.1500,15.2400,42.6741
2013,52.6000,14.4700,-0.1000,14.5700,766.4773
2014,25.2000,16.8100,1.6600,15.1500,381.8561
2015,3.0000,15.0100,2.0500,12.9600,38.8894
2016,6.3000,15.9800,1.5300,14.4500,91.0193
2017,34.2000,16.2900,2.9000,13.4000,458.2461
2018,10.3000,16.5800,1.2200,15.3600,158.2463
2019,31.0000,15.8000,1.4700,14.3300,444.1267
