year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.4000,13.2500,1.9900,11.2600,128.3772
1981,34.3000,15.8200,2.2900,13.5400,464.2513
1982,34.2000,14.9300,2.3600,12.5700,429.8312
1983,9.1000,14.9600,2.5600,12.4000,112.8585
1984,13.4000,14.2800,1.6100,12.6700,169.7414
1985,69.6000,13.7200,1.0900,12.6300,878.9404
1986,14.7000,15.4200,2.1700,13.2600,194.8652
1987,68.1000,13.7500,2.8700,10.8800,741.0810
1988,17.7000,14.1300,2.9900,11.1400,197.1059
1989,130.4000,14.2600,2.1900,12.0700,1573.7485
1990,68.2000,14.5100,1.9600,12.5500,856.1933
1991,23.5000,12.8500,3.1900,9.6600,226.9061
1992,30.9000,14.4200,3.1600,11.2600,347.8738
1993,59.8000,14.3800,2.4200,11.9600,715.2383
1994,26.8000,16.2000,3.1000,13.1000,350.9926
1995,12.7000,15.3700,3.5600,11.8100,149.9529
1996,25.1000,14.2600,2.7300,11.5300,289.3237
1997,19.6000,15.9400,3.9200,12.0200,235.5096
1998,39.8000,15.0100,3.2900,11.7200,466.4493
1999,20.3000,15.4700,5.5800,9.9000,200.8705
2000,46.4000,17.5900,2.5900,15.0100,696.3597
2001,82.2000,16.8600,3.0900,13.7700,1131.5187
2002,94.8000,15.8000,5.0100,10.7900,1023.1050
2003,73.0000,14.8300,3.0200,11.8100,862.1564
2004,30.7000,17.1000,4.8700,12.2300,375.3159
2005,61.3000,16.0200,1.4400,14.5900,894.1331
2006,49.0000,17.0000,2.4300,14.5600,713.6590
2007,15.0000,17.2400,4.8200,12.4100,186.2047
2008,68.5000,17.2200,2.4000,14.8200,1015.2891
2009,13.6000,16.0000,4.6200,11.3800,154.7519
2010,50.2000,14.7700,3.7200,11.0600,555.0750
2011,24.0000,16.4800,3.6300,12.8500,308.4354
2012,8.3000,16.5700,2.3800,14.1800,117.7081
2013,52.8000,16.9600,2.2800,14.6900,775.3833
2014,39.0000,15.9100,3.5200,12.3900,483.2882
2015,22.1000,15.2900,4.2900,11.0100,243.2991
2016,15.4000,16.1400,3.3700,12.7700,196.6732
2017,33.3000,16.3900,4.6800,11.7100,389.8030
2018,82.6000,16.6400,2.6900,13.9400,1151.8331
2019,59.5000,16.1800,2.0200,14.1600,842.2843
