year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.6000,10.6000,-6.1700,16.7700,26.8304
1981,3.1000,12.2700,-5.3400,17.6100,54.5796
1982,4.3000,12.2400,-4.9000,17.1400,73.7216
1983,1.4000,11.0400,-5.6700,16.7100,23.3988
1984,3.3000,11.0600,-6.4500,17.5100,57.7732
1985,18.1000,11.1600,-6.5800,17.7400,321.0695
1986,4.8000,11.1400,-5.9800,17.1200,82.1667
1987,13.2000,12.0500,-3.7900,15.8400,209.0737
1988,5.7000,10.2500,-5.0500,15.3000,87.2381
1989,29.0000,11.8000,-5.1000,16.9000,490.0349
1990,19.7000,11.1300,-3.4800,14.6200,287.9774
1991,9.8000,11.1400,-3.7200,14.8600,145.5984
1992,4.9000,12.1500,-5.2000,17.3500,85.0098
1993,13.6000,11.6100,-5.3800,16.9900,231.1208
1994,6.8000,12.2000,-5.1000,17.3000,117.6554
1995,8.7000,11.5900,-4.1200,15.7100,136.6783
1996,3.8000,10.0900,-5.7400,15.8300,60.1532
1997,1.6000,13.2400,-4.0900,17.3300,27.7336
1998,7.0000,12.8000,-3.9200,16.7200,117.0481
1999,0.0000,13.3100,-2.9100,16.2200,0.0000
2000,13.0000,13.1800,-5.6800,18.8700,245.2450
2001,9.1000,12.5900,-2.7500,15.3400,139.5865
2002,3.3000,12.3100,-2.5800,14.8900,49.1255
2003,23.4000,12.0000,-5.1500,17.1500,401.3117
2004,3.5000,13.2900,-4.0100,17.3000,60.5428
2005,6.9000,12.5900,-5.5900,18.1700,125.4057
2006,18.7000,12.8800,-5.5900,18.4800,345.5200
2007,8.3000,12.4300,-3.3100,15.7400,130.6641
2008,19.3000,12.9300,-6.3200,19.2400,371.4026
2009,3.0000,12.9000,-3.7300,16.6200,49.8736
2010,18.8000,10.2200,-4.4100,14.6300,275.1194
2011,9.4000,11.0000,-6.0800,17.0800,160.5527
2012,3.7000,12.3200,-5.6700,17.9900,66.5705
2013,6.0000,13.8700,-4.2100,18.0800,108.4710
2014,16.1000,12.6500,-3.7900,16.4400,264.6657
2015,14.6000,12.6600,-3.9300,16.6000,242.2905
2016,8.4000,12.7900,-4.4300,17.2100,144.5828
2017,19.7000,12.6600,-2.0800,14.7400,290.3081
2018,9.7000,14.5700,-4.7600,19.3400,187.5500
2019,4.4000,12.9200,-4.7100,17.6300,77.5794
