year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.2000,11.7300,-1.0200,12.7500,53.5515
1981,3.4000,13.0000,-0.8300,13.8300,47.0368
1982,6.8000,11.1700,-0.4600,11.6300,79.0814
1983,9.3000,10.8200,-1.9500,12.7800,118.8079
1984,8.3000,11.9000,-1.5600,13.4600,111.7036
1985,20.2000,11.8200,-1.4000,13.2200,267.1240
1986,2.3000,11.6000,-0.7300,12.3300,28.3514
1987,4.9000,11.5200,1.3500,10.1800,49.8793
1988,13.7000,10.9400,-0.9300,11.8600,162.5425
1989,14.2000,11.0000,-1.2900,12.2900,174.5341
1990,25.3000,11.5100,-0.3900,11.9000,301.1476
1991,12.4000,11.4200,0.1100,11.3100,140.1979
1992,6.6000,12.3300,-0.5500,12.8800,85.0192
1993,8.3000,11.8500,-0.2200,12.0700,100.2175
1994,13.3000,12.2400,-0.5500,12.7900,170.0797
1995,19.5000,12.0700,0.0200,12.0500,234.9029
1996,10.2000,11.0600,-1.1300,12.1900,124.3105
1997,3.5000,13.3200,-0.4700,13.7900,48.2596
1998,4.3000,12.7500,-0.1200,12.8700,55.3414
1999,0.9000,12.7400,1.1100,11.6300,10.4683
2000,10.6000,13.5100,-0.6300,14.1400,149.8436
2001,9.8000,12.5300,0.6000,11.9300,116.9076
2002,18.8000,12.5900,0.6200,11.9700,224.9770
2003,15.7000,12.5600,0.4400,12.1200,190.2806
2004,12.2000,13.3100,0.2700,13.0400,159.0280
2005,15.4000,13.0900,-0.4100,13.5000,207.8706
2006,8.5000,13.1600,-0.5900,13.7500,116.8446
2007,3.7000,13.5900,0.4100,13.1800,48.7507
2008,20.6000,13.8700,-1.6700,15.5400,320.0763
2009,3.1000,12.9900,0.5300,12.4600,38.6265
2010,7.0000,12.4800,0.5300,11.9600,83.6990
2011,9.9000,12.5100,-1.6500,14.1700,140.2361
2012,16.2000,12.7900,-0.4800,13.2700,214.9459
2013,6.4000,14.4100,0.2100,14.2000,90.8641
2014,8.9000,13.1900,-0.4300,13.6200,121.2204
2015,5.1000,13.3400,0.5500,12.7900,65.2190
2016,18.3000,13.7800,-0.1800,13.9600,255.5202
2017,13.0000,12.9700,1.9000,11.0700,143.9047
2018,9.6000,14.5600,-1.0900,15.6500,150.2272
2019,6.6000,14.0300,0.2400,13.8000,91.0606
