year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.0000,5.7800,-8.5100,14.2900,100.0336
1981,3.9000,5.8700,-8.1900,14.0700,54.8539
1982,11.8000,4.3700,-8.3000,12.6700,149.5396
1983,8.2000,3.6300,-11.7300,15.3600,125.9469
1984,2.6000,5.2800,-9.5600,14.8400,38.5890
1985,0.6000,5.6300,-8.6600,14.2900,8.5742
1986,11.3000,4.4200,-9.8100,14.2300,160.8440
1987,13.7000,4.9200,-7.5700,12.4900,171.0915
1988,6.7000,4.7300,-7.2400,11.9700,80.2137
1989,26.1000,4.2800,-9.9500,14.2200,371.2132
1990,5.8000,4.7300,-7.5500,12.2800,71.2328
1991,7.3000,5.6200,-7.6300,13.2500,96.6980
1992,10.0000,6.0100,-9.5300,15.5400,155.4161
1993,19.5000,5.1800,-9.0600,14.2400,277.7535
1994,13.7000,5.7200,-7.5000,13.2200,181.0472
1995,22.8000,5.1600,-10.4300,15.5900,355.4206
1996,3.3000,6.4000,-8.3200,14.7200,48.5789
1997,1.4000,6.8400,-8.8100,15.6500,21.9041
1998,6.6000,7.2500,-8.0000,15.2500,100.6286
1999,14.4000,6.5100,-7.5000,14.0200,201.8515
2000,10.3000,5.2300,-9.2900,14.5200,149.5729
2001,9.0000,5.1000,-8.3400,13.4500,121.0293
2002,10.7000,6.2400,-7.8300,14.0700,150.5040
2003,9.2000,6.0700,-6.5100,12.5900,115.8027
2004,11.9000,6.6100,-8.2800,14.8900,177.1780
2005,10.9000,6.2900,-6.1500,12.4400,135.5747
2006,7.1000,5.3200,-5.9800,11.3000,80.2197
2007,11.6000,7.1800,-7.2000,14.3800,166.8262
2008,20.0000,6.7300,-8.7700,15.5100,310.1022
2009,12.9000,6.8800,-7.3800,14.2500,183.8322
2010,2.3000,5.9600,-6.7600,12.7300,29.2707
2011,12.5000,5.7700,-8.6400,14.4200,180.1881
2012,8.0000,5.6000,-8.7500,14.3600,114.8570
2013,10.0000,6.8400,-7.5800,14.4200,144.2022
2014,8.6000,6.2100,-7.4200,13.6300,117.1883
2015,4.7000,6.6400,-7.0000,13.6400,64.1039
2016,5.2000,6.8400,-8.9300,15.7700,82.0035
2017,16.9000,6.2000,-5.9900,12.1900,205.9547
2018,7.7000,6.5600,-6.8800,13.4400,103.5006
2019,9.0700,6.5600,-7.0900,13.6500,123.7715
