year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.4000,8.9400,-10.0300,18.9800,102.4807
1981,3.2000,10.3000,-9.3400,19.6400,62.8550
1982,4.9000,10.6800,-8.9600,19.6400,96.2598
1983,3.8000,10.0100,-9.2200,19.2300,73.0648
1984,3.3000,9.5800,-10.4900,20.0700,66.2327
1985,5.6000,9.3400,-9.6200,18.9600,106.1591
1986,5.3000,9.3500,-10.7200,20.0700,106.3942
1987,6.8000,10.2800,-7.9900,18.2700,124.2610
1988,2.6000,8.4100,-8.9200,17.3200,45.0370
1989,9.3000,10.1500,-7.8100,17.9500,166.9667
1990,10.0000,9.7600,-6.2700,16.0200,160.2099
1991,10.9000,9.9100,-7.7400,17.6500,192.3595
1992,3.3000,10.6600,-9.1400,19.8000,65.3486
1993,10.8000,9.7700,-8.8800,18.6600,201.5103
1994,9.8000,11.0100,-8.3200,19.3300,189.4638
1995,5.1000,9.6600,-8.0900,17.7600,90.5517
1996,1.5000,8.9500,-9.4900,18.4500,27.6716
1997,2.5000,11.4200,-7.6400,19.0600,47.6379
1998,6.7000,12.0700,-7.3200,19.3900,129.8805
1999,0.4000,11.8000,-6.2600,18.0600,7.2244
2000,10.7000,11.2200,-9.0600,20.2800,216.9723
2001,3.7000,11.3500,-5.7800,17.1300,63.3890
2002,8.2000,11.3200,-6.1900,17.5100,143.5963
2003,14.1000,10.8100,-8.8800,19.6900,277.5943
2004,10.4000,11.7400,-7.7700,19.5200,202.9663
2005,18.1000,10.7700,-8.7300,19.5000,352.8835
2006,13.4000,11.3800,-8.5000,19.8700,266.3237
2007,9.5000,11.0400,-6.1300,17.1700,163.0852
2008,7.8000,11.6600,-9.0900,20.7500,161.8495
2009,0.6000,11.8200,-6.7600,18.5800,11.1490
2010,3.4000,9.2100,-7.1500,16.3600,55.6198
2011,10.7000,9.3900,-8.4100,17.8000,190.4396
2012,4.7000,11.6800,-8.5400,20.2300,95.0700
2013,4.4000,12.3200,-6.9500,19.2800,84.8151
2014,5.2000,12.0700,-6.9200,18.9900,98.7569
2015,18.9000,11.1800,-6.4300,17.6100,332.8171
2016,15.4000,11.8000,-7.0900,18.8900,290.9073
2017,16.3000,11.1700,-4.3300,15.4900,252.5354
2018,5.5000,13.5500,-7.0200,20.5600,113.1048
2019,5.1000,11.4700,-7.4700,18.9400,96.5973
