year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.5000,9.2000,-8.4500,17.6500,185.3197
1981,43.6000,11.1100,-9.3600,20.4700,892.4383
1982,8.9000,10.7600,-5.6000,16.3600,145.5831
1983,25.9000,11.2100,-6.0000,17.2100,445.6752
1984,6.1000,9.7400,-7.6700,17.4100,106.1778
1985,29.6000,9.6800,-8.0500,17.7400,525.0153
1986,13.1000,10.3700,-8.1600,18.5300,242.7367
1987,35.7000,9.1000,-6.5100,15.6100,557.3175
1988,19.9000,9.3500,-5.3000,14.6600,291.6657
1989,16.2000,12.2500,-4.0900,16.3400,264.6368
1990,39.7000,10.5700,-6.3500,16.9200,671.6166
1991,41.8000,10.0900,-6.0600,16.1600,675.3557
1992,16.0000,11.1500,-4.5900,15.7400,251.9121
1993,13.5000,11.3400,-4.9700,16.3100,220.1589
1994,26.6000,11.1300,-5.6600,16.7900,446.5382
1995,26.2000,9.8500,-4.6900,14.5400,381.0353
1996,8.1000,10.5200,-5.7100,16.2300,131.4587
1997,40.2000,11.4800,-5.2300,16.7100,671.6284
1998,15.2000,13.1000,-4.2600,17.3700,263.9719
1999,13.8000,10.3100,-3.4700,13.7800,190.1920
2000,52.3000,11.1400,-7.9700,19.1100,999.3692
2001,41.0000,11.3500,-8.4800,19.8300,812.8478
2002,23.0000,13.3800,-3.7900,17.1700,394.8450
2003,24.1000,12.2700,-5.5600,17.8300,429.7176
2004,37.8000,12.2400,-4.0500,16.2900,615.5851
2005,42.4000,10.6000,-7.2800,17.8800,758.1571
2006,37.8000,10.6700,-7.1300,17.7900,672.5332
2007,13.1000,10.8600,-2.2900,13.1500,172.2052
2008,16.1000,12.3000,-5.4800,17.7800,286.2623
2009,47.5000,12.1000,-4.5600,16.6600,791.1928
2010,59.6000,8.6700,-7.0100,15.6800,934.5078
2011,34.5000,10.9400,-6.6400,17.5800,606.5958
2012,19.5000,11.4200,-6.9800,18.4000,358.8806
2013,52.7000,9.7700,-8.1400,17.9100,943.6584
2014,22.2000,13.3800,-3.9500,17.3300,384.8080
2015,48.2000,12.4300,-4.6600,17.0900,823.8661
2016,18.0000,12.7300,-5.0300,17.7600,319.6419
2017,26.7000,13.1500,-3.5500,16.7000,445.9493
2018,19.0000,12.5100,-6.3800,18.8900,358.8421
2019,9.3000,13.0800,-3.8600,16.9500,157.5970
