year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,25.4000,13.8700,1.9000,11.9700,304.0417
1981,30.1000,16.4700,2.1700,14.3100,430.6816
1982,15.4000,15.4100,2.1500,13.2600,204.2003
1983,7.4000,14.5700,1.7000,12.8700,95.2675
1984,6.3000,13.6900,0.9400,12.7600,80.3565
1985,30.4000,13.3300,0.5900,12.7400,387.2417
1986,2.7000,14.8300,1.0200,13.8100,37.2822
1987,30.2000,13.3300,2.4200,10.9100,329.4638
1988,8.0000,13.8400,2.1300,11.7200,93.7281
1989,93.7000,14.2500,1.7100,12.5400,1174.9980
1990,64.5000,13.7900,1.2000,12.5900,811.9272
1991,9.2000,12.2800,2.3700,9.9100,91.2067
1992,21.6000,13.9500,2.3500,11.6000,250.5254
1993,34.6000,13.8800,2.0400,11.8400,409.6398
1994,14.6000,15.8000,2.6900,13.1000,191.3097
1995,14.7000,14.8800,2.8100,12.0700,177.4198
1996,18.8000,13.5800,1.7400,11.8400,222.6500
1997,7.3000,15.0500,2.7900,12.2600,89.4894
1998,33.1000,14.5500,2.6100,11.9300,394.9230
1999,7.4000,14.7800,4.2400,10.5400,78.0151
2000,23.1000,16.6000,1.6000,15.0000,346.5508
2001,47.0000,15.9800,1.9500,14.0300,659.5349
2002,52.1000,15.4500,3.7700,11.6800,608.6991
2003,41.7000,14.6300,2.0700,12.5600,523.6301
2004,19.7000,16.1900,3.9800,12.2100,240.4939
2005,30.3000,15.3400,0.8100,14.5200,440.0980
2006,42.4000,16.1000,1.5300,14.5700,617.8581
2007,9.5000,16.6800,4.0300,12.6400,120.1064
2008,35.0000,16.7500,1.9500,14.8000,518.0176
2009,5.8000,15.5300,3.6200,11.9000,69.0423
2010,18.5000,14.3800,2.6700,11.7000,216.5005
2011,31.4000,15.8200,2.7600,13.0600,410.0362
2012,11.1000,16.3000,1.7700,14.5300,161.3032
2013,27.5000,15.4500,0.7700,14.6800,403.7591
2014,26.8000,15.7300,2.0100,13.7200,367.8255
2015,21.0000,14.5200,2.6800,11.8300,248.5147
2016,3.7000,15.4800,2.0300,13.4500,49.7517
2017,35.4000,15.4400,3.0400,12.4000,439.1216
2018,25.3000,15.9600,1.7500,14.2200,359.7018
2019,48.7000,15.8300,1.1200,14.7100,716.5582
