year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.2000,6.1600,-7.0000,13.1600,28.9514
1981,0.7000,6.7000,-7.9800,14.6800,10.2768
1982,11.8000,4.6000,-11.5000,16.1000,189.9404
1983,0.3000,4.2700,-11.0800,15.3500,4.6045
1984,6.0000,6.1100,-10.3000,16.4100,98.4457
1985,4.6000,5.5400,-9.2700,14.8000,68.0966
1986,20.2000,2.5800,-18.3300,20.9100,422.4796
1987,5.9000,5.6800,-10.9200,16.6000,97.9619
1988,7.7000,6.0400,-9.9600,16.0100,123.2724
1989,4.9000,4.2700,-9.1200,13.3900,65.6035
1990,1.7000,4.8800,-6.1800,11.0600,18.7953
1991,14.0000,4.5400,-12.2100,16.7500,234.5030
1992,25.0000,2.8500,-12.8100,15.6600,391.6059
1993,2.5000,5.2900,-8.1200,13.4000,33.5118
1994,1.8000,5.3000,-7.4800,12.7800,22.9982
1995,9.6000,4.9800,-13.4200,18.4000,176.6868
1996,6.1000,5.0000,-10.9600,15.9600,97.3653
1997,3.0000,5.4600,-10.1700,15.6300,46.8893
1998,1.9000,6.7500,-6.4500,13.2000,25.0862
1999,0.3000,4.5900,-6.1700,10.7600,3.2291
2000,1.9000,6.2000,-9.1800,15.3800,29.2182
2001,3.7000,6.7300,-9.0800,15.8200,58.5191
2002,0.9000,6.9900,-8.0600,15.0500,13.5472
2003,15.5000,4.1800,-6.7100,10.9000,168.8875
2004,14.6000,6.7300,-12.9500,19.6900,287.4065
2005,8.1000,4.7400,-8.6900,13.4300,108.7932
2006,21.6000,6.4400,-9.2700,15.7100,339.2932
2007,19.9000,7.2100,-17.5400,24.7500,492.4539
2008,17.7000,6.7100,-12.3100,19.0200,336.6871
2009,20.1000,6.1000,-12.2000,18.2900,367.7198
2010,6.0000,7.1800,-6.8200,13.9900,83.9694
2011,21.0000,6.6500,-9.5200,16.1700,339.5933
2012,7.1000,4.1800,-9.4900,13.6700,97.0222
2013,3.7000,6.5800,-7.5800,14.1600,52.3815
2014,0.6000,5.6100,-7.2600,12.8800,7.7252
2015,0.0000,6.3500,-6.3300,12.6800,0.0000
2016,1.6000,7.4400,-7.2600,14.7000,23.5158
2017,14.7000,5.9900,-7.1100,13.1000,192.5972
2018,9.5300,6.5900,-7.8600,14.4500,137.7843
2019,6.8300,6.5900,-7.0300,13.6200,93.0797
