year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,36.4000,11.1500,-8.6700,19.8200,721.4058
1981,33.3000,12.5000,-3.5900,16.0900,535.6868
1982,35.4000,11.9200,-5.6100,17.5300,620.5877
1983,29.8000,11.8000,-4.6000,16.4000,488.6545
1984,22.0000,10.8000,-9.4100,20.2100,444.6168
1985,74.7000,9.6000,-11.1600,20.7600,1551.0192
1986,41.5000,10.1400,-6.4600,16.6000,689.0022
1987,80.9000,11.0100,-3.8000,14.8100,1197.7597
1988,108.0000,10.0500,-6.3800,16.4200,1773.8716
1989,43.9000,9.9000,-5.4400,15.3400,673.5257
1990,58.0000,11.3100,-4.8300,16.1400,936.2993
1991,47.0000,11.1500,-5.9800,17.1300,805.0078
1992,67.1000,11.1700,-4.4800,15.6500,1050.3955
1993,72.0000,10.5400,-5.2400,15.7800,1136.4122
1994,64.1000,10.2100,-8.1800,18.4000,1179.2078
1995,43.8000,11.5800,-6.3800,17.9600,786.8575
1996,66.3000,9.4400,-7.4600,16.9100,1120.8042
1997,73.2000,13.6800,-4.5800,18.2500,1336.1847
1998,63.4000,9.3400,-7.2500,16.5900,1051.8872
1999,78.1000,11.2000,-4.5300,15.7300,1228.6903
2000,91.3000,12.7300,-4.4400,17.1600,1567.0229
2001,64.5000,13.7100,-5.3400,19.0500,1228.4243
2002,76.1000,11.9200,-5.0000,16.9200,1287.5844
2003,99.0000,9.5500,-5.1100,14.6600,1450.9096
2004,37.9000,13.0200,-4.0700,17.0800,647.4173
2005,72.8000,13.0500,-6.9400,19.9900,1455.1173
2006,53.1000,13.4800,-5.4000,18.8800,1002.4947
2007,36.2000,13.2700,-4.1500,17.4200,630.6678
2008,38.3000,14.4200,-8.2800,22.6900,869.0669
2009,40.3000,12.3100,-2.8500,15.1700,611.2488
2010,129.0000,11.8800,-5.0800,16.9600,2188.3230
2011,47.8000,12.1300,-6.1800,18.3100,875.2942
2012,63.8000,12.9400,-8.4300,21.3700,1363.5368
2013,112.5000,13.4200,-7.4400,20.8600,2346.4620
2014,109.2000,11.5800,-6.2100,17.7800,1942.1220
2015,40.9000,13.2300,-3.1200,16.3400,668.3732
2016,55.7000,14.3400,-3.0100,17.3500,966.5820
2017,73.1000,11.9100,-3.4300,15.3400,1121.4608
2018,62.1700,13.1600,-3.4100,16.5700,1030.1224
2019,69.7000,13.1600,-3.0300,16.1900,1128.6986
