year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.6000,3.4200,-14.5600,17.9900,136.6866
1981,7.3000,5.2400,-14.5900,19.8300,144.7685
1982,8.3000,5.4300,-14.4100,19.8500,164.7301
1983,9.9000,4.8200,-13.8000,18.6200,184.3005
1984,3.4000,4.1300,-14.7500,18.8800,64.2065
1985,16.5000,2.7600,-14.3300,17.0900,281.9810
1986,7.8000,4.9500,-13.9600,18.9100,147.5146
1987,9.6000,5.0000,-10.3500,15.3500,147.3809
1988,7.4000,2.7000,-12.4500,15.1500,112.0736
1989,6.9000,5.5200,-10.7300,16.2400,112.0765
1990,9.5000,5.1900,-10.5100,15.6900,149.1002
1991,7.3000,4.2800,-11.0800,15.3600,112.1227
1992,8.3000,5.4200,-11.5000,16.9100,140.3870
1993,14.8000,4.8700,-12.1800,17.0500,252.3003
1994,7.7000,5.8200,-11.2200,17.0400,131.2301
1995,11.0000,3.6500,-11.7200,15.3700,169.1189
1996,10.7000,4.0900,-13.6400,17.7200,189.6385
1997,5.0000,5.9900,-10.2100,16.1900,80.9681
1998,19.9000,6.9500,-10.4700,17.4200,346.6359
1999,5.7000,6.0800,-10.2800,16.3600,93.2546
2000,19.4000,5.5100,-13.5100,19.0300,369.0878
2001,8.6000,5.7100,-10.8000,16.5100,142.0224
2002,10.3000,6.0300,-9.7100,15.7400,162.1603
2003,25.8000,5.3200,-12.8100,18.1300,467.6587
2004,9.0000,6.0100,-10.9700,16.9700,152.7423
2005,15.0000,5.1300,-13.3700,18.5000,277.5402
2006,16.7000,5.7000,-12.6800,18.3800,306.9819
2007,16.0000,5.4600,-10.2100,15.6700,250.6995
2008,14.2000,6.4100,-13.8900,20.3000,288.2578
2009,10.8000,6.8400,-11.3500,18.1900,196.4069
2010,14.1000,3.3700,-12.7600,16.1300,227.3806
2011,10.2000,4.0800,-13.7200,17.7900,181.4748
2012,6.4000,6.0600,-14.3300,20.4000,130.5414
2013,9.3000,6.8800,-13.2400,20.1200,187.1194
2014,13.1000,7.1500,-10.1900,17.3400,227.0958
2015,7.4000,6.0100,-10.7000,16.7100,123.6610
2016,24.2000,6.7200,-13.8500,20.5700,497.7962
2017,18.2000,6.7200,-9.6200,16.3400,297.3396
2018,7.6000,8.8900,-13.3700,22.2600,169.1441
2019,5.1000,6.1700,-13.9100,20.0800,102.4055
