year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.9000,2.2300,-16.0500,18.2800,71.2892
1981,9.8000,4.6600,-18.3900,23.0500,225.8767
1982,2.3000,4.5700,-15.3600,19.9300,45.8432
1983,2.7000,4.4200,-16.6800,21.0900,56.9510
1984,1.2000,2.8000,-15.5700,18.3800,22.0510
1985,10.0000,2.3400,-17.2200,19.5500,195.5251
1986,3.3000,4.0900,-17.9500,22.0400,72.7293
1987,6.4000,3.8700,-14.1100,17.9800,115.0904
1988,5.9000,2.4200,-13.3800,15.8000,93.2057
1989,4.5000,5.0400,-13.2000,18.2400,82.0614
1990,12.5000,4.8100,-14.1200,18.9300,236.6096
1991,3.2000,3.1200,-14.0100,17.1200,54.7900
1992,5.9000,3.9000,-14.2800,18.1800,107.2696
1993,9.1000,4.0400,-15.0800,19.1100,173.9239
1994,4.0000,4.7000,-13.6300,18.3300,73.3285
1995,5.4000,3.1600,-13.7600,16.9200,91.3724
1996,2.9000,3.5900,-14.3000,17.8800,51.8658
1997,3.6000,5.0000,-12.3500,17.3500,62.4677
1998,7.3000,6.3600,-12.0100,18.3700,134.0913
1999,1.3000,4.9300,-12.0400,16.9700,22.0643
2000,7.5000,4.6400,-16.8200,21.4600,160.9584
2001,5.5000,5.1000,-13.4700,18.5700,102.1229
2002,0.6000,5.7500,-11.3800,17.1300,10.2807
2003,5.7000,4.8400,-15.5200,20.3600,116.0721
2004,10.4000,5.1000,-12.7700,17.8600,185.7834
2005,8.7000,3.9800,-15.0700,19.0500,165.7096
2006,2.0000,4.4700,-14.8000,19.2600,38.5281
2007,5.6000,4.6400,-12.7300,17.3700,97.2486
2008,2.6000,5.3800,-14.7900,20.1600,52.4236
2009,3.4000,5.8800,-12.7200,18.6000,63.2379
2010,11.5000,2.4200,-15.7300,18.1500,208.7458
2011,6.0000,3.5300,-15.0800,18.6100,111.6559
2012,1.7000,4.7300,-16.8800,21.6100,36.7307
2013,7.3000,4.7000,-16.1000,20.8000,151.8640
2014,5.7000,6.3600,-11.8300,18.1900,103.7068
2015,8.9000,5.4000,-12.2100,17.6200,156.7776
2016,18.5000,5.9600,-15.6300,21.5800,399.3039
2017,16.2000,6.3000,-12.7000,19.0000,307.8716
2018,1.5000,7.5100,-14.6000,22.1100,33.1636
2019,10.2000,5.6800,-13.9500,19.6300,200.2312
