year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.3000,6.2600,-8.4000,14.6700,136.4074
1981,0.4000,5.9100,-7.4900,13.4000,5.3604
1982,5.5000,4.8100,-8.2100,13.0200,71.5903
1983,3.6000,4.1300,-11.4200,15.5600,56.0053
1984,2.3000,5.3300,-9.1300,14.4600,33.2556
1985,2.2000,5.8400,-8.4300,14.2700,31.3919
1986,3.6000,5.0300,-8.6900,13.7100,49.3737
1987,5.4000,5.5800,-8.1800,13.7600,74.3058
1988,2.5000,5.2100,-6.3200,11.5200,28.8102
1989,8.4000,4.7600,-7.4900,12.2500,102.8892
1990,4.3000,5.1200,-6.6100,11.7300,50.4516
1991,4.9000,5.9100,-7.4100,13.3300,65.2994
1992,1.4000,5.9800,-8.7900,14.7700,20.6772
1993,8.0000,5.6000,-7.1600,12.7600,102.0796
1994,2.8000,5.7600,-6.4900,12.2500,34.3056
1995,11.2000,5.4900,-9.1400,14.6300,163.8698
1996,4.3000,5.7200,-7.6900,13.4100,57.6758
1997,5.7000,6.1100,-8.2100,14.3200,81.6101
1998,1.3000,7.6100,-6.7600,14.3700,18.6792
1999,2.3000,6.7000,-6.1200,12.8200,29.4783
2000,0.6000,6.1800,-7.2900,13.4700,8.0843
2001,2.3000,5.3400,-6.3400,11.6900,26.8797
2002,4.6000,6.3800,-6.8100,13.1900,60.6914
2003,0.0000,6.5500,-6.3600,12.9200,0.0000
2004,9.8000,6.7800,-7.9800,14.7600,144.6221
2005,5.6000,6.1700,-5.8200,11.9900,67.1355
2006,3.3000,5.6800,-5.1000,10.7900,35.5972
2007,10.2000,7.4100,-6.9000,14.3100,145.9704
2008,10.4000,7.4900,-7.7200,15.2100,158.1953
2009,2.1000,6.9000,-5.0800,11.9700,25.1465
2010,0.8000,7.2200,-4.9000,12.1200,9.6922
2011,1.3000,5.7300,-6.8000,12.5300,16.2882
2012,9.7000,5.9900,-7.7000,13.7000,132.8588
2013,4.9000,7.6600,-5.6200,13.2800,65.0761
2014,6.1000,6.9800,-6.4800,13.4700,82.1555
2015,3.4000,7.1200,-5.7300,12.8500,43.6884
2016,2.8000,7.1900,-7.0100,14.2000,39.7635
2017,4.2000,5.8200,-5.0100,10.8200,45.4609
2018,4.0000,7.3600,-6.4300,13.7900,55.1680
2019,6.3000,6.4900,-6.0600,12.5500,79.0595
