year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.6000,12.6700,-2.7400,15.4100,86.2814
1981,2.2000,15.0800,-2.7700,17.8500,39.2590
1982,10.6000,15.3000,-2.0500,17.3400,183.8401
1983,0.4000,14.4600,-1.6500,16.1100,6.4452
1984,1.1000,12.8800,-2.2200,15.1100,16.6163
1985,5.5000,12.9500,-2.9300,15.8800,87.3219
1986,8.2000,14.3900,-2.8400,17.2300,141.3153
1987,4.3000,13.3100,-1.5800,14.8900,64.0450
1988,2.9000,13.4200,-1.6700,15.0900,43.7701
1989,3.3000,15.1200,-0.1100,15.2300,50.2645
1990,34.8000,13.7300,-1.9400,15.6700,545.2177
1991,1.8000,12.6100,-0.8600,13.4700,24.2416
1992,1.6000,14.2800,-0.3300,14.6100,23.3692
1993,4.5000,14.5000,-0.9000,15.4000,69.3199
1994,4.8000,14.7000,-0.4700,15.1700,72.8057
1995,8.1000,14.2400,-0.1200,14.3600,116.3532
1996,3.4000,14.1100,-0.7800,14.8900,50.6111
1997,9.3000,14.7700,-0.5100,15.2800,142.1204
1998,20.9000,14.8800,-0.2700,15.1600,316.7819
1999,0.4000,14.2300,1.1800,13.0500,5.2198
2000,10.1000,15.5300,-1.8700,17.3900,175.6594
2001,24.1000,15.7300,-1.8300,17.5600,423.2583
2002,0.8000,15.8300,1.3100,14.5100,11.6111
2003,13.9000,14.7100,-1.1200,15.8300,220.0793
2004,1.5000,15.3300,1.1400,14.1900,21.2863
2005,14.4000,14.8900,-1.8200,16.7100,240.5944
2006,2.8000,14.6900,-1.0900,15.7800,44.1813
2007,4.3000,15.2500,0.5600,14.7000,63.1908
2008,3.6000,15.8000,-0.2200,16.0200,57.6634
2009,4.5000,15.6900,0.1000,15.5900,70.1514
2010,15.6000,13.0800,-1.9300,15.0100,234.1624
2011,10.1000,13.5800,-2.4100,15.9900,161.5149
2012,0.2000,14.2800,-3.3600,17.6400,3.5277
2013,17.5000,13.1300,-3.9600,17.0900,299.0813
2014,4.5000,15.7400,-1.2300,16.9600,76.3362
2015,8.3000,14.5500,-0.9100,15.4600,128.3184
2016,2.5000,15.1300,-1.6200,16.7400,41.8564
2017,5.4000,15.1700,-0.8900,16.0700,86.7513
2018,1.9000,14.8100,-2.1800,16.9900,32.2806
2019,5.3000,14.8500,-2.9600,17.8100,94.3927
