year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.1000,10.8100,-4.6800,15.4900,32.5284
1981,2.5000,12.1500,-4.3100,16.4700,41.1693
1982,21.4000,12.5100,-3.7400,16.2500,347.8167
1983,1.0000,11.0200,-4.4500,15.4700,15.4663
1984,3.4000,10.3700,-5.1000,15.4800,52.6188
1985,11.8000,10.8900,-5.1800,16.0700,189.6539
1986,7.7000,11.5300,-4.9900,16.5100,127.1482
1987,9.8000,11.5600,-2.6900,14.2400,139.5830
1988,1.9000,10.5800,-4.0900,14.6700,27.8782
1989,21.8000,11.5600,-3.3800,14.9300,325.5677
1990,30.1000,10.9500,-3.0000,13.9400,419.7292
1991,7.8000,10.2300,-2.8600,13.0900,102.1133
1992,6.6000,11.6300,-3.7700,15.4000,101.6596
1993,12.3000,11.4400,-3.6900,15.1300,186.0874
1994,4.3000,11.8600,-3.2400,15.0900,64.8960
1995,8.8000,11.4700,-2.9100,14.3700,126.4819
1996,2.1000,10.5100,-3.9000,14.4100,30.2628
1997,2.1000,12.5000,-2.5800,15.0900,31.6842
1998,11.8000,12.9400,-2.7200,15.6600,184.7390
1999,0.0000,13.1900,-1.4200,14.6100,0.0000
2000,13.8000,13.3400,-3.7800,17.1200,236.2475
2001,12.8000,12.9500,-1.9500,14.9000,190.7055
2002,3.4000,12.9000,-1.3800,14.2800,48.5523
2003,35.9000,11.7300,-3.5000,15.2300,546.6547
2004,0.6000,13.2500,-2.4200,15.6700,9.4025
2005,13.8000,13.0300,-3.6100,16.6400,229.5780
2006,11.8000,13.4700,-3.1200,16.6000,195.8347
2007,13.7000,12.9100,-1.6400,14.5400,199.2414
2008,7.2000,13.0400,-3.5100,16.5500,119.1370
2009,9.8000,13.5700,-2.2100,15.7900,154.7259
2010,11.4000,11.1200,-2.8200,13.9400,158.9606
2011,8.8000,12.0500,-3.2900,15.3500,135.0405
2012,1.9000,13.4600,-3.6500,17.1100,32.5076
2013,8.9000,13.4800,-3.6300,17.1000,152.2339
2014,8.0000,13.6600,-2.8500,16.5100,132.0520
2015,16.3000,13.1000,-2.7100,15.8100,257.6321
2016,8.3000,13.1200,-2.9100,16.0300,133.0806
2017,22.6000,13.3700,-1.1200,14.4800,327.3403
2018,3.6000,14.5800,-3.2600,17.8400,64.2137
2019,1.3000,13.2300,-3.6300,16.8600,21.9201
