year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,8.6000,13.7400,0.5400,13.2000,113.5549
1981,17.0000,16.1000,1.0900,15.0100,255.1692
1982,4.8000,15.1500,1.2600,13.9000,66.6983
1983,2.0000,14.4100,0.9700,13.4400,26.8794
1984,1.1000,14.4000,0.3000,14.1000,15.5136
1985,12.0000,13.7300,-0.0900,13.8200,165.8316
1986,6.5000,15.0000,0.8200,14.1800,92.1848
1987,20.6000,14.0800,1.7800,12.3000,253.4118
1988,11.2000,13.7000,1.2100,12.4900,139.8527
1989,61.2000,14.4300,0.6100,13.8200,845.8165
1990,38.0000,14.3400,1.2800,13.0600,496.2892
1991,11.6000,13.5000,1.9200,11.5800,134.3527
1992,6.7000,14.6500,1.3600,13.2900,89.0475
1993,9.9000,14.1200,1.5200,12.6000,124.7364
1994,8.0000,15.3300,1.3900,13.9500,111.5760
1995,5.7000,15.2800,2.1700,13.1100,74.7229
1996,12.9000,14.0900,0.9400,13.1500,169.6148
1997,9.5000,15.7500,1.6000,14.1500,134.4048
1998,9.2000,14.5200,1.8600,12.6600,116.4682
1999,1.4000,15.5200,3.7600,11.7700,16.4757
2000,7.6000,16.9800,1.1900,15.7900,119.9900
2001,11.6000,16.2300,2.1500,14.0900,163.4098
2002,13.8000,15.6900,3.2500,12.4300,171.5840
2003,25.4000,14.7700,1.3900,13.3800,339.8133
2004,3.4000,16.4700,2.7600,13.7000,46.5887
2005,6.2000,16.2700,0.4000,15.8600,98.3575
2006,12.8000,16.2700,1.1000,15.1700,194.1432
2007,2.1000,16.5400,3.4800,13.0600,27.4172
2008,24.2000,16.7400,0.4600,16.2800,394.0495
2009,5.8000,15.4900,2.4000,13.1000,75.9616
2010,10.8000,14.2300,1.5800,12.6500,136.5895
2011,13.6000,15.1400,0.8600,14.2800,194.1972
2012,0.6000,15.2800,0.7900,14.4900,8.6942
2013,24.9000,16.2500,1.1500,15.1100,376.1265
2014,11.0000,16.2600,1.7700,14.4900,159.4243
2015,10.3000,15.2700,2.3000,12.9700,133.6087
2016,1.9000,15.9700,1.7600,14.2000,26.9890
2017,20.1000,16.0200,3.4300,12.6000,253.1823
2018,12.1000,16.4900,1.3100,15.1800,183.7072
2019,20.8000,15.6000,1.0200,14.5800,303.2851
