year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.0000,1.1300,-18.0400,19.1700,19.1738
1981,4.7000,3.7500,-21.3700,25.1200,118.0586
1982,3.0000,2.6400,-18.8000,21.4500,64.3371
1983,5.0000,3.4400,-18.7200,22.1600,110.8011
1984,1.2000,1.7400,-18.5700,20.3100,24.3701
1985,4.3000,2.6000,-20.0000,22.6000,97.1797
1986,4.2000,2.9700,-20.7100,23.6800,99.4544
1987,16.8000,0.9900,-20.2900,21.2800,357.4711
1988,8.5000,1.4500,-17.5900,19.0400,161.8783
1989,9.0000,4.7600,-16.1200,20.8800,187.9383
1990,6.3000,4.5800,-17.0900,21.6700,136.5172
1991,9.0000,1.4600,-19.3800,20.8400,187.5978
1992,9.9000,3.8500,-17.0800,20.9400,207.2633
1993,5.2000,3.3300,-18.4200,21.7500,113.1196
1994,14.1000,3.0900,-18.3100,21.4000,301.6811
1995,1.7000,1.9800,-16.9000,18.8800,32.0986
1996,3.4000,3.6300,-17.0200,20.6400,70.1922
1997,5.4000,4.3900,-18.2000,22.5800,121.9456
1998,2.7000,6.2800,-15.0300,21.3100,57.5413
1999,2.5000,2.8500,-14.6300,17.4800,43.6975
2000,4.3000,4.8400,-19.1500,23.9900,103.1745
2001,18.1000,3.3100,-21.5300,24.8400,449.5402
2002,1.3000,5.8500,-13.8500,19.7000,25.6142
2003,7.1000,3.9100,-17.4800,21.4000,151.9299
2004,3.0000,3.9000,-16.3500,20.2500,60.7484
2005,12.6000,3.2200,-19.7600,22.9900,289.6390
2006,7.3000,3.3500,-18.6200,21.9700,160.3812
2007,4.2000,4.4700,-15.6200,20.0900,84.3623
2008,5.2000,5.8000,-17.2100,23.0100,119.6516
2009,2.9000,5.0700,-16.5700,21.6400,62.7580
2010,5.1000,1.3900,-19.5600,20.9500,106.8459
2011,12.8000,3.2800,-19.9500,23.2300,297.3626
2012,4.7000,3.7800,-20.5900,24.3700,114.5262
2013,16.0000,3.0800,-21.9600,25.0400,400.6643
2014,8.3000,5.5900,-15.7400,21.3300,177.0687
2015,9.1000,4.6400,-14.5900,19.2300,174.9756
2016,6.4000,5.1100,-18.9100,24.0200,153.7187
2017,8.4000,5.5800,-16.6500,22.2200,186.6527
2018,12.3000,6.0300,-18.3800,24.4100,300.2626
2019,2.0000,5.2500,-15.5600,20.8100,41.6157
