year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,12.6000,12.5400,-0.4100,12.9500,163.1107
1981,19.2000,14.0100,0.3900,13.6200,261.5226
1982,12.5000,13.0500,0.3600,12.6900,158.6796
1983,5.4000,12.7700,-0.1400,12.9100,69.7119
1984,8.2000,12.9300,-0.6300,13.5600,111.1746
1985,23.3000,12.4000,-0.8100,13.2200,307.9472
1986,18.8000,13.4000,-0.1800,13.5800,255.3054
1987,15.3000,12.4100,1.2900,11.1200,170.0994
1988,7.9000,12.4000,0.8600,11.5400,91.1539
1989,73.4000,12.5400,-0.1700,12.7100,933.2544
1990,53.0000,12.5300,0.5100,12.0200,636.8500
1991,19.8000,11.9500,0.8200,11.1300,220.2879
1992,11.9000,12.7200,0.6500,12.0800,143.7123
1993,16.5000,12.2800,0.9200,11.3600,187.3746
1994,12.8000,13.4700,0.4800,12.9900,166.2250
1995,7.1000,13.6700,1.5300,12.1400,86.1983
1996,11.0000,12.1900,0.1200,12.0700,132.7629
1997,18.8000,13.4900,0.8500,12.6400,237.5743
1998,14.3000,13.3400,0.9600,12.3900,177.1469
1999,2.7000,13.7200,2.6900,11.0200,29.7651
2000,17.8000,15.2100,0.0200,15.1900,270.3040
2001,20.3000,14.0300,1.1900,12.8400,260.6618
2002,25.2000,13.8100,1.5800,12.2300,308.0785
2003,34.7000,12.9900,0.6500,12.3500,428.3966
2004,10.4000,14.8900,1.3800,13.5000,140.4470
2005,18.8000,14.4300,-0.2800,14.7100,276.6193
2006,30.7000,14.5700,-0.0300,14.6000,448.2089
2007,3.9000,14.6300,2.0500,12.5800,49.0807
2008,34.9000,14.5400,-0.9100,15.4500,539.1325
2009,8.7000,13.5700,1.0000,12.5600,109.2884
2010,6.4000,11.6600,0.4600,11.2000,71.6717
2011,22.8000,13.5600,-0.2200,13.7800,314.2528
2012,11.8000,13.9100,-0.0300,13.9500,164.5758
2013,16.6000,14.9000,0.4900,14.4100,239.2425
2014,18.9000,14.5900,0.5700,14.0200,264.9835
2015,14.1000,13.6300,1.4700,12.1600,171.4308
2016,8.2000,14.4600,1.0600,13.4000,109.8748
2017,34.0000,13.4500,2.5200,10.9300,371.6385
2018,16.1700,13.8500,1.6400,12.2100,197.3754
2019,19.1700,13.8500,1.8400,12.0100,230.1826
