year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.9000,7.6200,-7.3300,14.9500,73.2447
1981,36.5000,8.9600,-7.7200,16.6800,608.7733
1982,16.0000,8.5800,-5.2100,13.7900,220.6470
1983,43.4000,9.0200,-5.9900,15.0100,651.2705
1984,6.2000,8.0100,-6.6900,14.6900,91.1054
1985,32.9000,7.8600,-7.0900,14.9500,491.8812
1986,18.3000,8.9200,-8.0900,17.0100,311.2543
1987,21.5000,7.1900,-5.3700,12.5600,270.1143
1988,2.7000,7.8400,-4.7100,12.5500,33.8853
1989,21.6000,10.3000,-2.9200,13.2200,285.6459
1990,35.4000,8.7600,-5.1500,13.9200,492.6406
1991,16.5000,8.6800,-5.1600,13.8400,228.2942
1992,14.7000,9.4200,-4.0500,13.4800,198.0911
1993,26.5000,9.1800,-4.0700,13.2500,351.1634
1994,13.2000,9.0100,-5.1200,14.1300,186.5421
1995,13.9000,8.3500,-4.3700,12.7200,176.7771
1996,12.8000,8.3400,-6.0900,14.4400,184.7782
1997,40.2000,9.8200,-4.7400,14.5600,585.1188
1998,9.1000,9.8700,-3.6700,13.5400,123.2202
1999,8.5000,9.2500,-4.0100,13.2700,112.7847
2000,30.7000,9.0100,-6.2300,15.2400,468.0195
2001,36.7000,9.1400,-6.6600,15.8000,579.9052
2002,14.2000,10.5000,-4.1000,14.6000,207.3351
2003,21.7000,9.4900,-4.9800,14.4700,314.0761
2004,5.2000,9.3800,-4.3000,13.6800,71.1611
2005,37.4000,8.0400,-6.2400,14.2800,534.2048
2006,35.0000,8.2800,-6.5100,14.7900,517.6255
2007,14.8000,9.8500,-2.9500,12.8100,189.5372
2008,9.0000,9.5800,-5.0700,14.6600,131.9061
2009,29.1000,9.4400,-4.3500,13.7900,401.2623
2010,32.2000,7.1700,-6.5400,13.7200,441.6953
2011,15.4000,8.7100,-6.4200,15.1300,232.9830
2012,8.6000,8.7500,-6.9000,15.6500,134.5802
2013,52.8000,8.0500,-7.4900,15.5400,820.5146
2014,9.1000,10.3700,-4.0900,14.4600,131.5722
2015,46.1000,9.9600,-4.5700,14.5300,669.6727
2016,31.2000,10.2300,-4.7000,14.9300,465.7960
2017,20.5000,10.5500,-3.7900,14.3500,294.0824
2018,5.5000,9.2800,-6.7500,16.0300,88.1732
2019,16.6000,10.1200,-4.6100,14.7300,244.4923
