year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.4000,8.7500,-5.6200,14.3700,163.8370
1981,4.6000,9.4000,-4.7000,14.1100,64.8904
1982,15.3000,7.8400,-5.3500,13.1900,201.8451
1983,14.5000,7.2700,-7.5700,14.8400,215.1898
1984,14.9000,8.1500,-6.4800,14.6400,218.1042
1985,3.8000,8.7800,-4.8300,13.6100,51.7279
1986,10.3000,8.0400,-5.4600,13.5000,139.0637
1987,5.6000,8.7300,-2.8800,11.6100,65.0247
1988,9.8000,7.8300,-4.5900,12.4200,121.7210
1989,12.3000,7.8600,-4.8600,12.7100,156.3588
1990,24.0000,8.2900,-4.5600,12.8500,308.4846
1991,13.7000,8.4400,-3.9500,12.3900,169.7169
1992,11.8000,8.9600,-6.2900,15.2500,179.9875
1993,20.3000,8.5600,-5.3000,13.8600,281.4428
1994,15.7000,8.8700,-4.7000,13.5700,212.9906
1995,11.2000,8.2400,-4.8100,13.0600,146.2360
1996,9.3000,7.4000,-5.1800,12.5800,116.9757
1997,9.3000,9.8300,-4.6800,14.5100,134.9783
1998,3.1000,10.0100,-4.4200,14.4400,44.7562
1999,0.4000,9.5200,-3.0600,12.5800,5.0305
2000,13.4000,9.7300,-4.5800,14.3100,191.7479
2001,21.5000,8.6100,-3.4500,12.0600,259.2874
2002,10.7000,9.3100,-3.5900,12.9000,137.9920
2003,3.1000,9.1800,-3.4300,12.6100,39.0920
2004,6.8000,9.5500,-3.8300,13.3800,90.9890
2005,14.9000,9.0900,-3.9100,13.0000,193.6870
2006,8.9000,8.7400,-3.9000,12.6400,112.5080
2007,7.6000,9.4000,-4.0700,13.4700,102.3806
2008,11.5000,10.2500,-5.8000,16.0500,184.5621
2009,5.9000,9.5800,-3.1700,12.7500,75.2214
2010,2.3000,8.9900,-3.1600,12.1500,27.9457
2011,8.7000,8.4700,-5.6100,14.0800,122.5120
2012,12.3000,9.1000,-5.5800,14.6900,180.6607
2013,13.9000,10.4600,-4.2100,14.6600,203.7878
2014,14.3000,9.3800,-5.0000,14.3800,205.5929
2015,11.0000,9.3200,-4.2400,13.5600,149.1310
2016,8.4000,9.6500,-5.3300,14.9800,125.8293
2017,17.3000,8.4300,-3.1800,11.6100,200.7841
2018,9.8000,10.0800,-5.7700,15.8600,155.4024
2019,9.6000,9.5000,-4.5700,14.0700,135.0405
