year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,13.2000,5.2700,-16.2400,21.5200,284.0133
1981,34.5000,6.8800,-17.8900,24.7600,854.3925
1982,11.4000,7.2100,-12.6400,19.8400,226.2123
1983,23.5000,7.5100,-14.7500,22.2600,523.0515
1984,7.8000,5.1200,-14.7900,19.9100,155.3042
1985,14.0000,5.9100,-15.0000,20.9100,292.7532
1986,16.8000,5.8400,-17.3700,23.2000,389.8399
1987,26.5000,5.2400,-14.8500,20.0900,532.3344
1988,14.2000,4.9700,-12.8900,17.8600,253.6696
1989,28.9000,7.5900,-12.7300,20.3200,587.1586
1990,27.6000,7.6000,-12.9700,20.5700,567.7907
1991,26.8000,5.7000,-13.9500,19.6500,526.6517
1992,15.9000,6.6600,-12.1500,18.8100,299.0672
1993,14.7000,6.9500,-13.6500,20.6100,302.9169
1994,14.1000,6.5800,-14.5900,21.1700,298.5195
1995,8.5000,6.0800,-11.5900,17.6700,150.1710
1996,7.6000,6.5100,-13.3900,19.8900,151.1893
1997,24.4000,6.9800,-13.3500,20.3300,496.0343
1998,10.2000,9.5500,-11.8200,21.3800,218.0299
1999,20.2000,5.3800,-12.0600,17.4400,352.3402
2000,38.5000,6.5300,-16.3900,22.9200,882.3159
2001,25.5000,6.9800,-17.8400,24.8100,632.6969
2002,10.5000,8.6100,-11.1200,19.7200,207.1049
2003,10.1000,7.5700,-13.3000,20.8700,210.7599
2004,29.7000,6.7800,-12.4700,19.2500,571.8446
2005,50.8000,5.5400,-16.4900,22.0300,1118.9105
2006,27.7000,5.9000,-15.9200,21.8200,604.4167
2007,17.3000,6.0500,-10.2900,16.3400,282.6256
2008,14.9000,8.6000,-13.7100,22.3100,332.3519
2009,55.4000,7.5400,-12.6000,20.1400,1115.6436
2010,47.1000,3.9400,-15.5700,19.5100,918.9267
2011,50.0000,5.9800,-15.8500,21.8300,1091.4167
2012,9.1000,6.7900,-17.5100,24.3000,221.1607
2013,53.7000,5.1100,-17.5600,22.6700,1217.1338
2014,24.3000,8.1500,-13.6400,21.7900,529.4723
2015,32.4000,7.2600,-13.6300,20.8900,676.9362
2016,44.1000,8.0200,-13.3100,21.3400,941.0625
2017,53.5000,7.6500,-12.7500,20.4000,1091.4543
2018,26.7000,7.9300,-16.0800,24.0200,641.2547
2019,13.7000,8.1500,-11.2900,19.4500,266.3977
