year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.1000,-1.8800,-25.5500,23.6800,97.0723
1981,17.7000,0.9300,-25.8400,26.7700,473.8961
1982,6.1000,0.8400,-21.7500,22.5900,137.8074
1983,7.7000,0.8800,-22.3400,23.2200,178.7973
1984,10.3000,-1.5900,-25.3900,23.8100,245.2064
1985,8.5000,0.7900,-24.4800,25.2600,214.7221
1986,6.9000,1.2500,-22.8400,24.0900,166.2437
1987,7.8000,-0.7700,-22.3200,21.5500,168.0757
1988,14.0000,-0.2600,-23.0700,22.8100,319.4085
1989,14.9000,2.4400,-21.4100,23.8500,355.3852
1990,22.1000,4.1300,-22.6800,26.8100,592.4140
1991,14.5000,1.2900,-21.5000,22.7900,330.3941
1992,9.4000,3.0500,-20.6200,23.6800,222.5678
1993,13.8000,2.1200,-21.0200,23.1400,319.2967
1994,19.0000,0.8000,-20.9800,21.7800,413.7787
1995,5.7000,0.6800,-18.4600,19.1300,109.0504
1996,8.4000,2.6400,-20.1200,22.7600,191.1659
1997,17.1000,2.7200,-22.8200,25.5400,436.7823
1998,13.2000,4.6200,-20.6500,25.2700,333.5870
1999,15.3000,0.1600,-19.2000,19.3600,296.2553
2000,19.7000,1.9800,-24.5400,26.5200,522.5296
2001,13.0000,1.7200,-25.2300,26.9500,350.3290
2002,25.4000,4.4200,-20.4800,24.9000,632.3373
2003,19.3000,2.5200,-22.3400,24.8600,479.7038
2004,16.5000,0.6600,-21.0800,21.7400,358.7282
2005,20.2000,0.8200,-23.8100,24.6200,497.3835
2006,32.1000,1.2100,-23.3900,24.6000,789.7259
2007,16.5000,1.2700,-20.4000,21.6700,357.6020
2008,12.2000,3.8900,-21.8900,25.7800,314.5467
2009,21.5000,2.5600,-22.3600,24.9300,535.9405
2010,22.0000,-1.3100,-24.5900,23.2800,512.1164
2011,23.4000,0.4900,-24.8500,25.3400,593.0651
2012,5.0000,0.4000,-27.5700,27.9700,139.8460
2013,16.0000,-1.2900,-27.5300,26.2400,419.9076
2014,17.8000,2.8400,-22.0400,24.8800,442.8889
2015,7.4000,1.7300,-21.0900,22.8200,168.8710
2016,12.6000,2.1900,-23.6900,25.8900,326.1609
2017,7.2000,2.7600,-21.5800,24.3400,175.2226
2018,6.1000,2.9200,-25.7700,28.7000,175.0467
2019,1.5000,3.0800,-19.7500,22.8300,34.2457
