year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.2000,8.6600,-6.8700,15.5300,34.1596
1981,10.4000,10.7200,-7.3900,18.1100,188.3515
1982,1.7000,10.2500,-5.1100,15.3500,26.0989
1983,10.1000,9.9300,-5.5500,15.4800,156.3739
1984,0.3000,8.9100,-7.0000,15.9200,4.7746
1985,24.5000,8.7600,-7.3900,16.1500,395.6975
1986,14.2000,10.1000,-7.2700,17.3700,246.6382
1987,17.6000,8.3900,-5.2600,13.6500,240.2642
1988,4.2000,8.9000,-4.6100,13.5200,56.7783
1989,4.9000,11.7800,-3.3800,15.1600,74.2750
1990,29.3000,10.1000,-5.6500,15.7500,461.4424
1991,3.8000,9.3200,-4.9400,14.2600,54.1740
1992,6.2000,10.5600,-4.1700,14.7300,91.3471
1993,4.0000,10.8300,-4.2900,15.1100,60.4555
1994,4.5000,10.3400,-4.6200,14.9600,67.3059
1995,17.9000,9.6700,-4.2900,13.9600,249.8373
1996,2.8000,10.0100,-5.0000,15.0100,42.0396
1997,11.1000,11.1600,-4.5900,15.7500,174.8588
1998,7.8000,11.0400,-3.8700,14.9100,116.2991
1999,0.2000,9.9100,-3.0100,12.9200,2.5844
2000,20.2000,10.8200,-6.5100,17.3200,349.8784
2001,11.5000,10.6100,-6.8400,17.4600,200.7483
2002,3.0000,12.3500,-3.1900,15.5400,46.6069
2003,9.5000,11.0700,-4.7200,15.7900,150.0323
2004,15.8000,11.0500,-3.4100,14.4600,228.3972
2005,10.2000,9.5800,-5.5700,15.1400,154.4563
2006,15.1000,9.7200,-5.6600,15.3800,232.1822
2007,0.1000,10.6900,-2.8100,13.5000,1.3505
2008,9.5000,10.8500,-4.8300,15.6800,148.9255
2009,27.1000,11.2000,-4.3200,15.5300,420.7707
2010,11.2000,7.9700,-6.6500,14.6200,163.7629
2011,1.7000,10.5700,-5.6900,16.2600,27.6482
2012,0.8000,9.9300,-7.1700,17.1000,13.6832
2013,8.6000,9.3000,-7.1700,16.4700,141.6422
2014,1.6000,11.9000,-4.4400,16.3400,26.1370
2015,19.4000,11.0000,-4.2200,15.2200,295.2680
2016,6.7000,11.2200,-5.6600,16.8800,113.1254
2017,11.7000,11.8100,-3.6700,15.4900,181.2163
2018,1.0000,11.0700,-6.1900,17.2600,17.2595
2019,0.1000,11.5900,-4.6500,16.2400,1.6244
