year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,24.7000,6.7200,-13.3700,20.0900,496.1711
1981,14.0000,8.6300,-13.7700,22.4000,313.6206
1982,18.9000,8.3800,-10.3000,18.6800,353.0821
1983,15.4000,9.2100,-10.7200,19.9300,306.9354
1984,5.7000,6.9500,-12.4600,19.4100,110.6396
1985,22.2000,7.6600,-12.6700,20.3200,451.1260
1986,16.5000,8.0600,-13.2400,21.2900,351.3563
1987,22.6000,6.9200,-11.3800,18.3000,413.5221
1988,9.7000,6.9600,-9.6500,16.6100,161.1521
1989,18.2000,9.6600,-8.5600,18.2300,331.7003
1990,25.1000,8.9700,-10.5100,19.4700,488.7443
1991,37.0000,7.6300,-11.0400,18.6700,690.9696
1992,14.0000,8.6100,-9.4600,18.0800,253.0597
1993,12.4000,8.8300,-10.1600,18.9900,235.4940
1994,18.2000,8.6300,-10.9800,19.6100,356.8897
1995,7.4000,7.6100,-8.8700,16.4800,121.9745
1996,6.4000,8.5400,-9.6500,18.1900,116.3860
1997,26.1000,8.9700,-10.0400,19.0100,496.1522
1998,6.4000,11.3400,-8.5200,19.8600,127.1059
1999,14.8000,7.3400,-8.4000,15.7500,233.0532
2000,32.6000,8.8200,-12.7900,21.6100,704.3675
2001,32.3000,9.2600,-14.0500,23.3100,752.9411
2002,8.9000,10.9400,-7.9800,18.9200,168.4194
2003,9.9000,10.3200,-9.5800,19.9100,197.0927
2004,17.6000,9.5000,-8.8600,18.3600,323.1439
2005,26.9000,8.1500,-13.0300,21.1800,569.7738
2006,16.3000,8.3200,-12.1400,20.4600,333.5256
2007,14.1000,8.5700,-6.8400,15.4100,217.2912
2008,9.6000,10.3100,-10.8500,21.1600,203.1391
2009,17.7000,9.4500,-9.5300,18.9800,335.9447
2010,35.8000,5.8300,-12.7500,18.5800,665.1026
2011,22.5000,7.8600,-12.6400,20.5000,461.3446
2012,9.8000,8.3600,-12.8000,21.1500,207.3123
2013,49.2000,6.8500,-14.3000,21.1500,1040.5800
2014,15.4000,10.1700,-9.6500,19.8200,305.1875
2015,36.6000,9.7000,-10.0600,19.7600,723.1789
2016,25.3000,9.3000,-10.7000,20.0000,506.0272
2017,29.9000,9.3700,-10.1600,19.5200,583.7043
2018,18.6000,9.4900,-13.9600,23.4400,436.0518
2019,7.3000,9.8000,-10.2700,20.0600,146.4629
