year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.3000,8.4500,-8.9700,17.4200,40.0647
1981,7.3000,9.7400,-7.8200,17.5600,128.2139
1982,3.2000,8.7500,-8.0200,16.7700,53.6498
1983,5.0000,8.0300,-8.7000,16.7300,83.6519
1984,0.2000,8.7300,-9.9100,18.6400,3.7285
1985,9.4000,8.2200,-10.3000,18.5200,174.0524
1986,1.5000,8.4500,-7.7000,16.1500,24.2268
1987,1.0000,8.7200,-5.8400,14.5700,14.5672
1988,2.2000,7.7300,-7.2500,14.9800,32.9510
1989,6.2000,8.8100,-8.5300,17.3400,107.5342
1990,2.4000,8.6100,-6.0600,14.6600,35.1944
1991,0.0000,8.5700,-7.0700,15.6400,0.0000
1992,8.2000,8.9600,-8.7100,17.6700,144.8556
1993,3.6000,8.7800,-6.3500,15.1300,54.4693
1994,0.7000,8.6500,-7.4600,16.1200,11.2824
1995,5.0000,8.2200,-7.8200,16.0400,80.1924
1996,0.7000,8.3900,-8.8700,17.2600,12.0847
1997,1.0000,10.6700,-6.5500,17.2200,17.2213
1998,5.3000,9.5700,-7.6900,17.2600,91.4640
1999,9.4000,9.4800,-6.3000,15.7700,148.2843
2000,3.2000,10.0600,-7.4600,17.5200,56.0718
2001,4.0000,9.4800,-6.3000,15.7800,63.1176
2002,9.9000,9.5500,-7.1000,16.6500,164.8678
2003,9.2000,8.6400,-7.8200,16.4600,151.4747
2004,1.6000,10.4700,-6.9400,17.4100,27.8493
2005,2.6000,9.8100,-7.9000,17.7000,46.0311
2006,21.4000,9.8000,-8.9000,18.7000,400.2033
2007,0.2000,9.8700,-5.5900,15.4600,3.0915
2008,7.2000,11.0800,-10.4200,21.5000,154.8095
2009,12.4000,10.3800,-6.6800,17.0600,211.5221
2010,11.3000,7.8800,-6.7000,14.5800,164.7092
2011,5.7000,8.6600,-9.2600,17.9200,102.1680
2012,3.7000,9.8400,-9.6700,19.5100,72.1808
2013,9.7000,11.4700,-7.5400,19.0000,184.3075
2014,0.1000,9.4300,-7.1300,16.5500,1.6552
2015,1.1000,10.2600,-7.3400,17.6000,19.3586
2016,7.6000,10.1100,-7.7100,17.8200,135.4297
2017,0.7000,9.4400,-5.6500,15.0900,10.5639
2018,2.6700,9.9400,-6.8000,16.7400,44.6309
2019,2.9700,9.9400,-6.5800,16.5100,48.9894
